#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1760    0.39239E+03   -0.18913E+02    0.12652E-08   -0.18913E+02    0.70018E+01   -0.50777E-11    0.12652E-08   -0.50777E-11    0.50053E-15
  1761    0.39182E+03   -0.18570E+02    0.12677E-08   -0.18570E+02    0.69543E+01   -0.68145E-11    0.12677E-08   -0.68145E-11    0.49924E-15
  1762    0.39122E+03   -0.18227E+02    0.12705E-08   -0.18227E+02    0.69087E+01   -0.85602E-11    0.12705E-08   -0.85602E-11    0.49796E-15
  1763    0.39062E+03   -0.17884E+02    0.12735E-08   -0.17884E+02    0.68655E+01   -0.10313E-10    0.12735E-08   -0.10313E-10    0.49668E-15
  1764    0.38999E+03   -0.17542E+02    0.12766E-08   -0.17542E+02    0.68244E+01   -0.12070E-10    0.12766E-08   -0.12070E-10    0.49540E-15
  1765    0.38933E+03   -0.17200E+02    0.12799E-08   -0.17200E+02    0.67853E+01   -0.13830E-10    0.12799E-08   -0.13830E-10    0.49413E-15
  1766    0.38866E+03   -0.16859E+02    0.12833E-08   -0.16859E+02    0.67482E+01   -0.15591E-10    0.12833E-08   -0.15591E-10    0.49286E-15
  1767    0.38796E+03   -0.16518E+02    0.12868E-08   -0.16518E+02    0.67132E+01   -0.17351E-10    0.12868E-08   -0.17351E-10    0.49159E-15
  1768    0.38724E+03   -0.16178E+02    0.12903E-08   -0.16178E+02    0.66804E+01   -0.19107E-10    0.12903E-08   -0.19107E-10    0.49033E-15
  1769    0.38651E+03   -0.15840E+02    0.12938E-08   -0.15840E+02    0.66496E+01   -0.20857E-10    0.12938E-08   -0.20857E-10    0.48907E-15
  1770    0.38574E+03   -0.15502E+02    0.12973E-08   -0.15502E+02    0.66207E+01   -0.22600E-10    0.12973E-08   -0.22600E-10    0.48782E-15
  1771    0.38496E+03   -0.15166E+02    0.13008E-08   -0.15166E+02    0.65941E+01   -0.24334E-10    0.13008E-08   -0.24334E-10    0.48657E-15
  1772    0.38417E+03   -0.14833E+02    0.13042E-08   -0.14833E+02    0.65694E+01   -0.26055E-10    0.13042E-08   -0.26055E-10    0.48532E-15
  1773    0.38334E+03   -0.14498E+02    0.13075E-08   -0.14498E+02    0.65468E+01   -0.27763E-10    0.13075E-08   -0.27763E-10    0.48408E-15
  1774    0.38250E+03   -0.14168E+02    0.13107E-08   -0.14168E+02    0.65262E+01   -0.29456E-10    0.13107E-08   -0.29456E-10    0.48284E-15
  1775    0.38164E+03   -0.13838E+02    0.13137E-08   -0.13838E+02    0.65077E+01   -0.31130E-10    0.13137E-08   -0.31130E-10    0.48160E-15
  1776    0.38076E+03   -0.13510E+02    0.13165E-08   -0.13510E+02    0.64911E+01   -0.32784E-10    0.13165E-08   -0.32784E-10    0.48037E-15
  1777    0.37985E+03   -0.13186E+02    0.13191E-08   -0.13186E+02    0.64766E+01   -0.34417E-10    0.13191E-08   -0.34417E-10    0.47914E-15
  1778    0.37893E+03   -0.12862E+02    0.13215E-08   -0.12862E+02    0.64641E+01   -0.36025E-10    0.13215E-08   -0.36025E-10    0.47792E-15
  1779    0.37799E+03   -0.12542E+02    0.13236E-08   -0.12542E+02    0.64536E+01   -0.37607E-10    0.13236E-08   -0.37607E-10    0.47669E-15
  1780    0.37703E+03   -0.12223E+02    0.13254E-08   -0.12223E+02    0.64450E+01   -0.39162E-10    0.13254E-08   -0.39162E-10    0.47548E-15
  1781    0.37606E+03   -0.11907E+02    0.13268E-08   -0.11907E+02    0.64384E+01   -0.40686E-10    0.13268E-08   -0.40686E-10    0.47426E-15
  1782    0.37506E+03   -0.11594E+02    0.13279E-08   -0.11594E+02    0.64338E+01   -0.42177E-10    0.13279E-08   -0.42177E-10    0.47305E-15
  1783    0.37404E+03   -0.11284E+02    0.13286E-08   -0.11284E+02    0.64310E+01   -0.43634E-10    0.13286E-08   -0.43634E-10    0.47184E-15
  1784    0.37302E+03   -0.10975E+02    0.13288E-08   -0.10975E+02    0.64302E+01   -0.45055E-10    0.13288E-08   -0.45055E-10    0.47064E-15
  1785    0.37197E+03   -0.10671E+02    0.13287E-08   -0.10671E+02    0.64313E+01   -0.46438E-10    0.13287E-08   -0.46438E-10    0.46944E-15
  1786    0.37091E+03   -0.10370E+02    0.13280E-08   -0.10370E+02    0.64342E+01   -0.47780E-10    0.13280E-08   -0.47780E-10    0.46824E-15
  1787    0.36983E+03   -0.10071E+02    0.13268E-08   -0.10071E+02    0.64391E+01   -0.49079E-10    0.13268E-08   -0.49079E-10    0.46705E-15
  1788    0.36874E+03   -0.97774E+01    0.13251E-08   -0.97774E+01    0.64458E+01   -0.50334E-10    0.13251E-08   -0.50334E-10    0.46586E-15
  1789    0.36762E+03   -0.94856E+01    0.13227E-08   -0.94856E+01    0.64543E+01   -0.51542E-10    0.13227E-08   -0.51542E-10    0.46467E-15
  1790    0.36649E+03   -0.91980E+01    0.13198E-08   -0.91980E+01    0.64646E+01   -0.52701E-10    0.13198E-08   -0.52701E-10    0.46349E-15
  1791    0.36535E+03   -0.89146E+01    0.13163E-08   -0.89146E+01    0.64767E+01   -0.53809E-10    0.13163E-08   -0.53809E-10    0.46231E-15
  1792    0.36419E+03   -0.86340E+01    0.13121E-08   -0.86340E+01    0.64905E+01   -0.54865E-10    0.13121E-08   -0.54865E-10    0.46113E-15
  1793    0.36301E+03   -0.83575E+01    0.13072E-08   -0.83575E+01    0.65061E+01   -0.55866E-10    0.13072E-08   -0.55866E-10    0.45996E-15
  1794    0.36182E+03   -0.80853E+01    0.13016E-08   -0.80853E+01    0.65234E+01   -0.56809E-10    0.13016E-08   -0.56809E-10    0.45879E-15
  1795    0.36062E+03   -0.78172E+01    0.12952E-08   -0.78172E+01    0.65425E+01   -0.57694E-10    0.12952E-08   -0.57694E-10    0.45762E-15
  1796    0.35938E+03   -0.75526E+01    0.12881E-08   -0.75526E+01    0.65632E+01   -0.58517E-10    0.12881E-08   -0.58517E-10    0.45646E-15
  1797    0.35816E+03   -0.72929E+01    0.12802E-08   -0.72929E+01    0.65855E+01   -0.59277E-10    0.12802E-08   -0.59277E-10    0.45530E-15
  1798    0.35692E+03   -0.70366E+01    0.12714E-08   -0.70366E+01    0.66094E+01   -0.59972E-10    0.12714E-08   -0.59972E-10    0.45414E-15
  1799    0.35566E+03   -0.67853E+01    0.12617E-08   -0.67853E+01    0.66351E+01   -0.60600E-10    0.12617E-08   -0.60600E-10    0.45299E-15
  1800    0.35439E+03   -0.65389E+01    0.12512E-08   -0.65389E+01    0.66623E+01   -0.61158E-10    0.12512E-08   -0.61158E-10    0.45184E-15
  1801    0.35312E+03   -0.62964E+01    0.12397E-08   -0.62964E+01    0.66909E+01   -0.61646E-10    0.12397E-08   -0.61646E-10    0.45069E-15
  1802    0.35184E+03   -0.60590E+01    0.12274E-08   -0.60590E+01    0.67211E+01   -0.62064E-10    0.12274E-08   -0.62064E-10    0.44955E-15
  1803    0.35054E+03   -0.58267E+01    0.12143E-08   -0.58267E+01    0.67528E+01   -0.62418E-10    0.12143E-08   -0.62418E-10    0.44841E-15
  1804    0.34922E+03   -0.55982E+01    0.12003E-08   -0.55982E+01    0.67859E+01   -0.62707E-10    0.12003E-08   -0.62707E-10    0.44727E-15
  1805    0.34789E+03   -0.53751E+01    0.11857E-08   -0.53751E+01    0.68206E+01   -0.62937E-10    0.11857E-08   -0.62937E-10    0.44614E-15
  1806    0.34656E+03   -0.51568E+01    0.11705E-08   -0.51568E+01    0.68567E+01   -0.63109E-10    0.11705E-08   -0.63109E-10    0.44501E-15
  1807    0.34522E+03   -0.49437E+01    0.11546E-08   -0.49437E+01    0.68942E+01   -0.63226E-10    0.11546E-08   -0.63226E-10    0.44388E-15
  1808    0.34386E+03   -0.47354E+01    0.11382E-08   -0.47354E+01    0.69329E+01   -0.63292E-10    0.11382E-08   -0.63292E-10    0.44276E-15
  1809    0.34250E+03   -0.45322E+01    0.11213E-08   -0.45322E+01    0.69729E+01   -0.63308E-10    0.11213E-08   -0.63308E-10    0.44164E-15
  1810    0.34114E+03   -0.43343E+01    0.11039E-08   -0.43343E+01    0.70143E+01   -0.63277E-10    0.11039E-08   -0.63277E-10    0.44052E-15
  1811    0.33975E+03   -0.41416E+01    0.10862E-08   -0.41416E+01    0.70570E+01   -0.63203E-10    0.10862E-08   -0.63203E-10    0.43941E-15
  1812    0.33837E+03   -0.39542E+01    0.10682E-08   -0.39542E+01    0.71010E+01   -0.63088E-10    0.10682E-08   -0.63088E-10    0.43830E-15
  1813    0.33698E+03   -0.37721E+01    0.10498E-08   -0.37721E+01    0.71461E+01   -0.62935E-10    0.10498E-08   -0.62935E-10    0.43719E-15
  1814    0.33557E+03   -0.35953E+01    0.10313E-08   -0.35953E+01    0.71924E+01   -0.62747E-10    0.10313E-08   -0.62747E-10    0.43609E-15
  1815    0.33417E+03   -0.34240E+01    0.10126E-08   -0.34240E+01    0.72399E+01   -0.62526E-10    0.10126E-08   -0.62526E-10    0.43499E-15
  1816    0.33276E+03   -0.32582E+01    0.99381E-09   -0.32582E+01    0.72885E+01   -0.62275E-10    0.99381E-09   -0.62275E-10    0.43389E-15
  1817    0.33134E+03   -0.30977E+01    0.97496E-09   -0.30977E+01    0.73381E+01   -0.61997E-10    0.97496E-09   -0.61997E-10    0.43279E-15
  1818    0.32991E+03   -0.29428E+01    0.95610E-09   -0.29428E+01    0.73889E+01   -0.61695E-10    0.95610E-09   -0.61695E-10    0.43170E-15
  1819    0.32846E+03   -0.27936E+01    0.93730E-09   -0.27936E+01    0.74408E+01   -0.61371E-10    0.93730E-09   -0.61371E-10    0.43061E-15
  1820    0.32702E+03   -0.26498E+01    0.91862E-09   -0.26498E+01    0.74934E+01   -0.61029E-10    0.91862E-09   -0.61029E-10    0.42953E-15
  1821    0.32559E+03   -0.25117E+01    0.90010E-09   -0.25117E+01    0.75472E+01   -0.60671E-10    0.90010E-09   -0.60671E-10    0.42845E-15
  1822    0.32415E+03   -0.23793E+01    0.88179E-09   -0.23793E+01    0.76018E+01   -0.60299E-10    0.88179E-09   -0.60299E-10    0.42737E-15
  1823    0.32272E+03   -0.22525E+01    0.86377E-09   -0.22525E+01    0.76574E+01   -0.59917E-10    0.86377E-09   -0.59917E-10    0.42629E-15
  1824    0.32127E+03   -0.21314E+01    0.84607E-09   -0.21314E+01    0.77136E+01   -0.59528E-10    0.84607E-09   -0.59528E-10    0.42522E-15
  1825    0.31983E+03   -0.20161E+01    0.82875E-09   -0.20161E+01    0.77705E+01   -0.59134E-10    0.82875E-09   -0.59134E-10    0.42415E-15
  1826    0.31837E+03   -0.19064E+01    0.81188E-09   -0.19064E+01    0.78290E+01   -0.58737E-10    0.81188E-09   -0.58737E-10    0.42308E-15
  1827    0.31693E+03   -0.18025E+01    0.79549E-09   -0.18025E+01    0.78880E+01   -0.58342E-10    0.79549E-09   -0.58342E-10    0.42202E-15
  1828    0.31547E+03   -0.17044E+01    0.77966E-09   -0.17044E+01    0.79475E+01   -0.57950E-10    0.77966E-09   -0.57950E-10    0.42096E-15
  1829    0.31401E+03   -0.16119E+01    0.76442E-09   -0.16119E+01    0.80069E+01   -0.57564E-10    0.76442E-09   -0.57564E-10    0.41990E-15
  1830    0.31256E+03   -0.15252E+01    0.74984E-09   -0.15252E+01    0.80685E+01   -0.57187E-10    0.74984E-09   -0.57187E-10    0.41884E-15
  1831    0.31110E+03   -0.14444E+01    0.73598E-09   -0.14444E+01    0.81299E+01   -0.56822E-10    0.73598E-09   -0.56822E-10    0.41779E-15
  1832    0.30964E+03   -0.13693E+01    0.72288E-09   -0.13693E+01    0.81919E+01   -0.56472E-10    0.72288E-09   -0.56472E-10    0.41674E-15
  1833    0.30819E+03   -0.12999E+01    0.71059E-09   -0.12999E+01    0.82546E+01   -0.56139E-10    0.71059E-09   -0.56139E-10    0.41570E-15
  1834    0.30674E+03   -0.12365E+01    0.69919E-09   -0.12365E+01    0.83171E+01   -0.55826E-10    0.69919E-09   -0.55826E-10    0.41466E-15
  1835    0.30529E+03   -0.11785E+01    0.68871E-09   -0.11785E+01    0.83809E+01   -0.55537E-10    0.68871E-09   -0.55537E-10    0.41362E-15
  1836    0.30383E+03   -0.11266E+01    0.67922E-09   -0.11266E+01    0.84461E+01   -0.55272E-10    0.67922E-09   -0.55272E-10    0.41258E-15
  1837    0.30239E+03   -0.10803E+01    0.67077E-09   -0.10803E+01    0.85097E+01   -0.55037E-10    0.67077E-09   -0.55037E-10    0.41154E-15
  1838    0.30095E+03   -0.10398E+01    0.66341E-09   -0.10398E+01    0.85747E+01   -0.54832E-10    0.66341E-09   -0.54832E-10    0.41051E-15
  1839    0.29950E+03   -0.10050E+01    0.65719E-09   -0.10050E+01    0.86402E+01   -0.54662E-10    0.65719E-09   -0.54662E-10    0.40949E-15
  1840    0.29807E+03   -0.97605E+00    0.65218E-09   -0.97605E+00    0.87049E+01   -0.54528E-10    0.65218E-09   -0.54528E-10    0.40846E-15
  1841    0.29664E+03   -0.95268E+00    0.64843E-09   -0.95268E+00    0.87709E+01   -0.54434E-10    0.64843E-09   -0.54434E-10    0.40744E-15
  1842    0.29521E+03   -0.93502E+00    0.64599E-09   -0.93502E+00    0.88367E+01   -0.54383E-10    0.64599E-09   -0.54383E-10    0.40642E-15
  1843    0.29378E+03   -0.92305E+00    0.64491E-09   -0.92305E+00    0.89025E+01   -0.54376E-10    0.64491E-09   -0.54376E-10    0.40540E-15
  1844    0.29237E+03   -0.91662E+00    0.64526E-09   -0.91662E+00    0.89688E+01   -0.54418E-10    0.64526E-09   -0.54418E-10    0.40439E-15
  1845    0.29097E+03   -0.91586E+00    0.64708E-09   -0.91586E+00    0.90349E+01   -0.54510E-10    0.64708E-09   -0.54510E-10    0.40338E-15
  1846    0.28956E+03   -0.92053E+00    0.65043E-09   -0.92053E+00    0.91017E+01   -0.54655E-10    0.65043E-09   -0.54655E-10    0.40237E-15
  1847    0.28816E+03   -0.93094E+00    0.65536E-09   -0.93094E+00    0.91683E+01   -0.54857E-10    0.65536E-09   -0.54857E-10    0.40136E-15
  1848    0.28677E+03   -0.94669E+00    0.66194E-09   -0.94669E+00    0.92348E+01   -0.55117E-10    0.66194E-09   -0.55117E-10    0.40036E-15
  1849    0.28538E+03   -0.96792E+00    0.67021E-09   -0.96792E+00    0.93011E+01   -0.55440E-10    0.67021E-09   -0.55440E-10    0.39936E-15
  1850    0.28400E+03   -0.99456E+00    0.68022E-09   -0.99456E+00    0.93672E+01   -0.55827E-10    0.68022E-09   -0.55827E-10    0.39837E-15
  1851    0.28261E+03   -0.10266E+01    0.69202E-09   -0.10266E+01    0.94339E+01   -0.56281E-10    0.69202E-09   -0.56281E-10    0.39737E-15
  1852    0.28126E+03   -0.10640E+01    0.70556E-09   -0.10640E+01    0.95013E+01   -0.56799E-10    0.70556E-09   -0.56799E-10    0.39638E-15
  1853    0.27990E+03   -0.11066E+01    0.72077E-09   -0.11066E+01    0.95669E+01   -0.57379E-10    0.72077E-09   -0.57379E-10    0.39539E-15
  1854    0.27855E+03   -0.11546E+01    0.73759E-09   -0.11546E+01    0.96325E+01   -0.58019E-10    0.73759E-09   -0.58019E-10    0.39441E-15
  1855    0.27721E+03   -0.12078E+01    0.75596E-09   -0.12078E+01    0.96971E+01   -0.58717E-10    0.75596E-09   -0.58717E-10    0.39342E-15
  1856    0.27589E+03   -0.12659E+01    0.77581E-09   -0.12659E+01    0.97623E+01   -0.59468E-10    0.77581E-09   -0.59468E-10    0.39244E-15
  1857    0.27457E+03   -0.13293E+01    0.79707E-09   -0.13293E+01    0.98281E+01   -0.60272E-10    0.79707E-09   -0.60272E-10    0.39147E-15
  1858    0.27326E+03   -0.13977E+01    0.81969E-09   -0.13977E+01    0.98923E+01   -0.61125E-10    0.81969E-09   -0.61125E-10    0.39049E-15
  1859    0.27196E+03   -0.14713E+01    0.84360E-09   -0.14713E+01    0.99571E+01   -0.62025E-10    0.84360E-09   -0.62025E-10    0.38952E-15
  1860    0.27067E+03   -0.15496E+01    0.86873E-09   -0.15496E+01    0.10020E+02   -0.62970E-10    0.86873E-09   -0.62970E-10    0.38855E-15
  1861    0.26940E+03   -0.16329E+01    0.89502E-09   -0.16329E+01    0.10084E+02   -0.63956E-10    0.89502E-09   -0.63956E-10    0.38759E-15
  1862    0.26814E+03   -0.17210E+01    0.92241E-09   -0.17210E+01    0.10147E+02   -0.64981E-10    0.92241E-09   -0.64981E-10    0.38662E-15
  1863    0.26688E+03   -0.18137E+01    0.95083E-09   -0.18137E+01    0.10210E+02   -0.66043E-10    0.95083E-09   -0.66043E-10    0.38566E-15
  1864    0.26564E+03   -0.19112E+01    0.98022E-09   -0.19112E+01    0.10273E+02   -0.67139E-10    0.98022E-09   -0.67139E-10    0.38470E-15
  1865    0.26441E+03   -0.20133E+01    0.10105E-08   -0.20133E+01    0.10335E+02   -0.68267E-10    0.10105E-08   -0.68267E-10    0.38375E-15
  1866    0.26320E+03   -0.21201E+01    0.10416E-08   -0.21201E+01    0.10395E+02   -0.69423E-10    0.10416E-08   -0.69423E-10    0.38279E-15
  1867    0.26198E+03   -0.22311E+01    0.10735E-08   -0.22311E+01    0.10456E+02   -0.70606E-10    0.10735E-08   -0.70606E-10    0.38184E-15
  1868    0.26079E+03   -0.23467E+01    0.11062E-08   -0.23467E+01    0.10516E+02   -0.71813E-10    0.11062E-08   -0.71813E-10    0.38090E-15
  1869    0.25961E+03   -0.24665E+01    0.11394E-08   -0.24665E+01    0.10575E+02   -0.73041E-10    0.11394E-08   -0.73041E-10    0.37995E-15
  1870    0.25845E+03   -0.25907E+01    0.11733E-08   -0.25907E+01    0.10633E+02   -0.74288E-10    0.11733E-08   -0.74288E-10    0.37901E-15
  1871    0.25729E+03   -0.27190E+01    0.12076E-08   -0.27190E+01    0.10692E+02   -0.75551E-10    0.12076E-08   -0.75551E-10    0.37807E-15
  1872    0.25615E+03   -0.28515E+01    0.12424E-08   -0.28515E+01    0.10749E+02   -0.76828E-10    0.12424E-08   -0.76828E-10    0.37713E-15
  1873    0.25503E+03   -0.29880E+01    0.12776E-08   -0.29880E+01    0.10806E+02   -0.78115E-10    0.12776E-08   -0.78115E-10    0.37620E-15
  1874    0.25392E+03   -0.31285E+01    0.13132E-08   -0.31285E+01    0.10861E+02   -0.79412E-10    0.13132E-08   -0.79412E-10    0.37527E-15
  1875    0.25282E+03   -0.32729E+01    0.13489E-08   -0.32729E+01    0.10917E+02   -0.80714E-10    0.13489E-08   -0.80714E-10    0.37434E-15
  1876    0.25174E+03   -0.34210E+01    0.13849E-08   -0.34210E+01    0.10971E+02   -0.82019E-10    0.13849E-08   -0.82019E-10    0.37341E-15
  1877    0.25067E+03   -0.35728E+01    0.14210E-08   -0.35728E+01    0.11024E+02   -0.83326E-10    0.14210E-08   -0.83326E-10    0.37249E-15
  1878    0.24961E+03   -0.37283E+01    0.14572E-08   -0.37283E+01    0.11076E+02   -0.84630E-10    0.14572E-08   -0.84630E-10    0.37157E-15
  1879    0.24857E+03   -0.38871E+01    0.14934E-08   -0.38871E+01    0.11127E+02   -0.85931E-10    0.14934E-08   -0.85931E-10    0.37065E-15
  1880    0.24755E+03   -0.40496E+01    0.15295E-08   -0.40496E+01    0.11177E+02   -0.87224E-10    0.15295E-08   -0.87224E-10    0.36973E-15
  1881    0.24654E+03   -0.42153E+01    0.15655E-08   -0.42153E+01    0.11226E+02   -0.88508E-10    0.15655E-08   -0.88508E-10    0.36882E-15
  1882    0.24555E+03   -0.43841E+01    0.16014E-08   -0.43841E+01    0.11275E+02   -0.89781E-10    0.16014E-08   -0.89781E-10    0.36791E-15
  1883    0.24457E+03   -0.45562E+01    0.16369E-08   -0.45562E+01    0.11322E+02   -0.91038E-10    0.16369E-08   -0.91038E-10    0.36700E-15
  1884    0.24361E+03   -0.47313E+01    0.16722E-08   -0.47313E+01    0.11370E+02   -0.92279E-10    0.16722E-08   -0.92279E-10    0.36609E-15
  1885    0.24267E+03   -0.49095E+01    0.17070E-08   -0.49095E+01    0.11415E+02   -0.93500E-10    0.17070E-08   -0.93500E-10    0.36519E-15
  1886    0.24174E+03   -0.50904E+01    0.17414E-08   -0.50904E+01    0.11460E+02   -0.94699E-10    0.17414E-08   -0.94699E-10    0.36429E-15
  1887    0.24082E+03   -0.52743E+01    0.17753E-08   -0.52743E+01    0.11503E+02   -0.95873E-10    0.17753E-08   -0.95873E-10    0.36339E-15
  1888    0.23993E+03   -0.54607E+01    0.18087E-08   -0.54607E+01    0.11545E+02   -0.97020E-10    0.18087E-08   -0.97020E-10    0.36249E-15
  1889    0.23904E+03   -0.56498E+01    0.18413E-08   -0.56498E+01    0.11586E+02   -0.98137E-10    0.18413E-08   -0.98137E-10    0.36160E-15
  1890    0.23818E+03   -0.58414E+01    0.18733E-08   -0.58414E+01    0.11626E+02   -0.99221E-10    0.18733E-08   -0.99221E-10    0.36071E-15
  1891    0.23734E+03   -0.60353E+01    0.19045E-08   -0.60353E+01    0.11665E+02   -0.10027E-09    0.19045E-08   -0.10027E-09    0.35982E-15
  1892    0.23651E+03   -0.62316E+01    0.19349E-08   -0.62316E+01    0.11703E+02   -0.10128E-09    0.19349E-08   -0.10128E-09    0.35893E-15
  1893    0.23569E+03   -0.64299E+01    0.19644E-08   -0.64299E+01    0.11739E+02   -0.10225E-09    0.19644E-08   -0.10225E-09    0.35805E-15
  1894    0.23490E+03   -0.66303E+01    0.19929E-08   -0.66303E+01    0.11775E+02   -0.10318E-09    0.19929E-08   -0.10318E-09    0.35717E-15
  1895    0.23411E+03   -0.68327E+01    0.20205E-08   -0.68327E+01    0.11809E+02   -0.10407E-09    0.20205E-08   -0.10407E-09    0.35629E-15
  1896    0.23335E+03   -0.70370E+01    0.20469E-08   -0.70370E+01    0.11842E+02   -0.10490E-09    0.20469E-08   -0.10490E-09    0.35541E-15
  1897    0.23261E+03   -0.72431E+01    0.20721E-08   -0.72431E+01    0.11874E+02   -0.10569E-09    0.20721E-08   -0.10569E-09    0.35454E-15
  1898    0.23187E+03   -0.74510E+01    0.20962E-08   -0.74510E+01    0.11904E+02   -0.10642E-09    0.20962E-08   -0.10642E-09    0.35367E-15
  1899    0.23117E+03   -0.76604E+01    0.21189E-08   -0.76604E+01    0.11933E+02   -0.10710E-09    0.21189E-08   -0.10710E-09    0.35280E-15
