#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1418    0.83541E+03   -0.47024E+02    0.16089E-08   -0.47024E+02    0.12600E+02   -0.95917E-10    0.16089E-08   -0.95917E-10    0.11339E-14
  1419    0.83546E+03   -0.46334E+02    0.16335E-08   -0.46334E+02    0.12461E+02   -0.94362E-10    0.16335E-08   -0.94362E-10    0.11305E-14
  1420    0.83550E+03   -0.45637E+02    0.16585E-08   -0.45637E+02    0.12326E+02   -0.92811E-10    0.16585E-08   -0.92811E-10    0.11272E-14
  1421    0.83546E+03   -0.44934E+02    0.16838E-08   -0.44934E+02    0.12192E+02   -0.91263E-10    0.16838E-08   -0.91263E-10    0.11238E-14
  1422    0.83542E+03   -0.44224E+02    0.17096E-08   -0.44224E+02    0.12063E+02   -0.89718E-10    0.17096E-08   -0.89718E-10    0.11205E-14
  1423    0.83523E+03   -0.43509E+02    0.17356E-08   -0.43509E+02    0.11936E+02   -0.88175E-10    0.17356E-08   -0.88175E-10    0.11171E-14
  1424    0.83511E+03   -0.42788E+02    0.17620E-08   -0.42788E+02    0.11813E+02   -0.86634E-10    0.17620E-08   -0.86634E-10    0.11138E-14
  1425    0.83484E+03   -0.42062E+02    0.17886E-08   -0.42062E+02    0.11693E+02   -0.85094E-10    0.17886E-08   -0.85094E-10    0.11105E-14
  1426    0.83449E+03   -0.41330E+02    0.18155E-08   -0.41330E+02    0.11576E+02   -0.83554E-10    0.18155E-08   -0.83554E-10    0.11072E-14
  1427    0.83421E+03   -0.40594E+02    0.18425E-08   -0.40594E+02    0.11463E+02   -0.82014E-10    0.18425E-08   -0.82014E-10    0.11039E-14
  1428    0.83378E+03   -0.39854E+02    0.18698E-08   -0.39854E+02    0.11352E+02   -0.80473E-10    0.18698E-08   -0.80473E-10    0.11007E-14
  1429    0.83327E+03   -0.39108E+02    0.18971E-08   -0.39108E+02    0.11246E+02   -0.78931E-10    0.18971E-08   -0.78931E-10    0.10974E-14
  1430    0.83276E+03   -0.38360E+02    0.19246E-08   -0.38360E+02    0.11142E+02   -0.77386E-10    0.19246E-08   -0.77386E-10    0.10941E-14
  1431    0.83217E+03   -0.37607E+02    0.19522E-08   -0.37607E+02    0.11042E+02   -0.75839E-10    0.19522E-08   -0.75839E-10    0.10909E-14
  1432    0.83151E+03   -0.36852E+02    0.19797E-08   -0.36852E+02    0.10945E+02   -0.74289E-10    0.19797E-08   -0.74289E-10    0.10877E-14
  1433    0.83092E+03   -0.36093E+02    0.20074E-08   -0.36093E+02    0.10852E+02   -0.72735E-10    0.20074E-08   -0.72735E-10    0.10845E-14
  1434    0.83017E+03   -0.35331E+02    0.20349E-08   -0.35331E+02    0.10763E+02   -0.71177E-10    0.20349E-08   -0.71177E-10    0.10813E-14
  1435    0.82936E+03   -0.34567E+02    0.20625E-08   -0.34567E+02    0.10676E+02   -0.69613E-10    0.20625E-08   -0.69613E-10    0.10781E-14
  1436    0.82854E+03   -0.33803E+02    0.20899E-08   -0.33803E+02    0.10593E+02   -0.68044E-10    0.20899E-08   -0.68044E-10    0.10749E-14
  1437    0.82757E+03   -0.33034E+02    0.21172E-08   -0.33034E+02    0.10514E+02   -0.66469E-10    0.21172E-08   -0.66469E-10    0.10717E-14
  1438    0.82659E+03   -0.32266E+02    0.21444E-08   -0.32266E+02    0.10438E+02   -0.64887E-10    0.21444E-08   -0.64887E-10    0.10685E-14
  1439    0.82555E+03   -0.31495E+02    0.21714E-08   -0.31495E+02    0.10366E+02   -0.63298E-10    0.21714E-08   -0.63298E-10    0.10654E-14
  1440    0.82450E+03   -0.30724E+02    0.21982E-08   -0.30724E+02    0.10297E+02   -0.61701E-10    0.21982E-08   -0.61701E-10    0.10623E-14
  1441    0.82338E+03   -0.29953E+02    0.22248E-08   -0.29953E+02    0.10232E+02   -0.60095E-10    0.22248E-08   -0.60095E-10    0.10591E-14
  1442    0.82218E+03   -0.29182E+02    0.22511E-08   -0.29182E+02    0.10170E+02   -0.58480E-10    0.22511E-08   -0.58480E-10    0.10560E-14
  1443    0.82091E+03   -0.28409E+02    0.22771E-08   -0.28409E+02    0.10113E+02   -0.56856E-10    0.22771E-08   -0.56856E-10    0.10529E-14
  1444    0.81963E+03   -0.27638E+02    0.23027E-08   -0.27638E+02    0.10059E+02   -0.55221E-10    0.23027E-08   -0.55221E-10    0.10498E-14
  1445    0.81821E+03   -0.26867E+02    0.23280E-08   -0.26867E+02    0.10009E+02   -0.53575E-10    0.23280E-08   -0.53575E-10    0.10467E-14
  1446    0.81686E+03   -0.26097E+02    0.23529E-08   -0.26097E+02    0.99608E+01   -0.51917E-10    0.23529E-08   -0.51917E-10    0.10436E-14
  1447    0.81529E+03   -0.25326E+02    0.23773E-08   -0.25326E+02    0.99178E+01   -0.50248E-10    0.23773E-08   -0.50248E-10    0.10406E-14
  1448    0.81379E+03   -0.24559E+02    0.24013E-08   -0.24559E+02    0.98785E+01   -0.48566E-10    0.24013E-08   -0.48566E-10    0.10375E-14
  1449    0.81222E+03   -0.23793E+02    0.24248E-08   -0.23793E+02    0.98416E+01   -0.46870E-10    0.24248E-08   -0.46870E-10    0.10345E-14
  1450    0.81058E+03   -0.23029E+02    0.24477E-08   -0.23029E+02    0.98093E+01   -0.45161E-10    0.24477E-08   -0.45161E-10    0.10314E-14
  1451    0.80894E+03   -0.22269E+02    0.24702E-08   -0.22269E+02    0.97807E+01   -0.43437E-10    0.24702E-08   -0.43437E-10    0.10284E-14
  1452    0.80714E+03   -0.21512E+02    0.24920E-08   -0.21512E+02    0.97552E+01   -0.41699E-10    0.24920E-08   -0.41699E-10    0.10254E-14
  1453    0.80535E+03   -0.20757E+02    0.25132E-08   -0.20757E+02    0.97335E+01   -0.39947E-10    0.25132E-08   -0.39947E-10    0.10224E-14
  1454    0.80356E+03   -0.20004E+02    0.25338E-08   -0.20004E+02    0.97156E+01   -0.38182E-10    0.25338E-08   -0.38182E-10    0.10194E-14
  1455    0.80170E+03   -0.19255E+02    0.25537E-08   -0.19255E+02    0.97007E+01   -0.36403E-10    0.25537E-08   -0.36403E-10    0.10164E-14
  1456    0.79976E+03   -0.18511E+02    0.25729E-08   -0.18511E+02    0.96903E+01   -0.34612E-10    0.25729E-08   -0.34612E-10    0.10135E-14
  1457    0.79768E+03   -0.17770E+02    0.25914E-08   -0.17770E+02    0.96822E+01   -0.32808E-10    0.25914E-08   -0.32808E-10    0.10105E-14
  1458    0.79567E+03   -0.17033E+02    0.26091E-08   -0.17033E+02    0.96786E+01   -0.30991E-10    0.26091E-08   -0.30991E-10    0.10075E-14
  1459    0.79359E+03   -0.16300E+02    0.26261E-08   -0.16300E+02    0.96779E+01   -0.29163E-10    0.26261E-08   -0.29163E-10    0.10046E-14
  1460    0.79144E+03   -0.15572E+02    0.26422E-08   -0.15572E+02    0.96817E+01   -0.27323E-10    0.26422E-08   -0.27323E-10    0.10017E-14
  1461    0.78929E+03   -0.14850E+02    0.26575E-08   -0.14850E+02    0.96870E+01   -0.25472E-10    0.26575E-08   -0.25472E-10    0.99875E-15
  1462    0.78706E+03   -0.14132E+02    0.26720E-08   -0.14132E+02    0.96967E+01   -0.23610E-10    0.26720E-08   -0.23610E-10    0.99584E-15
  1463    0.78469E+03   -0.13420E+02    0.26856E-08   -0.13420E+02    0.97102E+01   -0.21737E-10    0.26856E-08   -0.21737E-10    0.99293E-15
  1464    0.78240E+03   -0.12712E+02    0.26983E-08   -0.12712E+02    0.97265E+01   -0.19854E-10    0.26983E-08   -0.19854E-10    0.99004E-15
  1465    0.77996E+03   -0.12011E+02    0.27100E-08   -0.12011E+02    0.97466E+01   -0.17961E-10    0.27100E-08   -0.17961E-10    0.98716E-15
  1466    0.77759E+03   -0.11316E+02    0.27208E-08   -0.11316E+02    0.97703E+01   -0.16059E-10    0.27208E-08   -0.16059E-10    0.98429E-15
  1467    0.77508E+03   -0.10628E+02    0.27305E-08   -0.10628E+02    0.97969E+01   -0.14146E-10    0.27305E-08   -0.14146E-10    0.98142E-15
  1468    0.77258E+03   -0.99453E+01    0.27393E-08   -0.99453E+01    0.98272E+01   -0.12225E-10    0.27393E-08   -0.12225E-10    0.97857E-15
  1469    0.77007E+03   -0.92699E+01    0.27470E-08   -0.92699E+01    0.98604E+01   -0.10295E-10    0.27470E-08   -0.10295E-10    0.97572E-15
  1470    0.76735E+03   -0.86006E+01    0.27536E-08   -0.86006E+01    0.98964E+01   -0.83569E-11    0.27536E-08   -0.83569E-11    0.97289E-15
  1471    0.76477E+03   -0.79398E+01    0.27591E-08   -0.79398E+01    0.99368E+01   -0.64105E-11    0.27591E-08   -0.64105E-11    0.97007E-15
  1472    0.76213E+03   -0.72857E+01    0.27635E-08   -0.72857E+01    0.99801E+01   -0.44563E-11    0.27635E-08   -0.44563E-11    0.96725E-15
  1473    0.75941E+03   -0.66400E+01    0.27667E-08   -0.66400E+01    0.10026E+02   -0.24946E-11    0.27667E-08   -0.24946E-11    0.96444E-15
  1474    0.75655E+03   -0.60011E+01    0.27687E-08   -0.60011E+01    0.10075E+02   -0.52578E-12    0.27687E-08   -0.52578E-12    0.96165E-15
  1475    0.75377E+03   -0.53705E+01    0.27695E-08   -0.53705E+01    0.10127E+02    0.14498E-11    0.27695E-08    0.14498E-11    0.95886E-15
  1476    0.75092E+03   -0.47489E+01    0.27691E-08   -0.47489E+01    0.10182E+02    0.34319E-11    0.27691E-08    0.34319E-11    0.95608E-15
  1477    0.74807E+03   -0.41348E+01    0.27674E-08   -0.41348E+01    0.10241E+02    0.54202E-11    0.27674E-08    0.54202E-11    0.95332E-15
  1478    0.74515E+03   -0.35296E+01    0.27644E-08   -0.35296E+01    0.10302E+02    0.74144E-11    0.27644E-08    0.74144E-11    0.95056E-15
  1479    0.74223E+03   -0.29336E+01    0.27601E-08   -0.29336E+01    0.10366E+02    0.94140E-11    0.27601E-08    0.94140E-11    0.94781E-15
  1480    0.73924E+03   -0.23464E+01    0.27544E-08   -0.23464E+01    0.10433E+02    0.11419E-10    0.27544E-08    0.11419E-10    0.94507E-15
  1481    0.73619E+03   -0.17682E+01    0.27474E-08   -0.17682E+01    0.10503E+02    0.13429E-10    0.27474E-08    0.13429E-10    0.94234E-15
  1482    0.73315E+03   -0.11994E+01    0.27390E-08   -0.11994E+01    0.10576E+02    0.15443E-10    0.27390E-08    0.15443E-10    0.93961E-15
  1483    0.73006E+03   -0.64014E+00    0.27291E-08   -0.64014E+00    0.10651E+02    0.17462E-10    0.27291E-08    0.17462E-10    0.93690E-15
  1484    0.72696E+03   -0.90573E-01    0.27177E-08   -0.90573E-01    0.10729E+02    0.19484E-10    0.27177E-08    0.19484E-10    0.93420E-15
  1485    0.72381E+03    0.44905E+00    0.27049E-08    0.44905E+00    0.10809E+02    0.21510E-10    0.27049E-08    0.21510E-10    0.93150E-15
  1486    0.72063E+03    0.97883E+00    0.26905E-08    0.97883E+00    0.10893E+02    0.23540E-10    0.26905E-08    0.23540E-10    0.92882E-15
  1487    0.71742E+03    0.14983E+01    0.26747E-08    0.14983E+01    0.10978E+02    0.25572E-10    0.26747E-08    0.25572E-10    0.92614E-15
  1488    0.71419E+03    0.20076E+01    0.26572E-08    0.20076E+01    0.11067E+02    0.27607E-10    0.26572E-08    0.27607E-10    0.92347E-15
  1489    0.71091E+03    0.25062E+01    0.26381E-08    0.25062E+01    0.11158E+02    0.29645E-10    0.26381E-08    0.29645E-10    0.92081E-15
  1490    0.70761E+03    0.29943E+01    0.26175E-08    0.29943E+01    0.11250E+02    0.31684E-10    0.26175E-08    0.31684E-10    0.91816E-15
  1491    0.70429E+03    0.34716E+01    0.25951E-08    0.34716E+01    0.11345E+02    0.33725E-10    0.25951E-08    0.33725E-10    0.91552E-15
  1492    0.70095E+03    0.39379E+01    0.25711E-08    0.39379E+01    0.11443E+02    0.35768E-10    0.25711E-08    0.35768E-10    0.91289E-15
  1493    0.69758E+03    0.43932E+01    0.25454E-08    0.43932E+01    0.11542E+02    0.37811E-10    0.25454E-08    0.37811E-10    0.91027E-15
  1494    0.69419E+03    0.48373E+01    0.25179E-08    0.48373E+01    0.11644E+02    0.39856E-10    0.25179E-08    0.39856E-10    0.90765E-15
  1495    0.69078E+03    0.52700E+01    0.24887E-08    0.52700E+01    0.11748E+02    0.41900E-10    0.24887E-08    0.41900E-10    0.90505E-15
  1496    0.68735E+03    0.56914E+01    0.24577E-08    0.56914E+01    0.11854E+02    0.43945E-10    0.24577E-08    0.43945E-10    0.90245E-15
  1497    0.68389E+03    0.61013E+01    0.24249E-08    0.61013E+01    0.11962E+02    0.45990E-10    0.24249E-08    0.45990E-10    0.89986E-15
  1498    0.68042E+03    0.64994E+01    0.23902E-08    0.64994E+01    0.12072E+02    0.48034E-10    0.23902E-08    0.48034E-10    0.89728E-15
  1499    0.67693E+03    0.68859E+01    0.23537E-08    0.68859E+01    0.12183E+02    0.50077E-10    0.23537E-08    0.50077E-10    0.89471E-15
  1500    0.67343E+03    0.72605E+01    0.23152E-08    0.72605E+01    0.12296E+02    0.52119E-10    0.23152E-08    0.52119E-10    0.89215E-15
  1501    0.66991E+03    0.76233E+01    0.22749E-08    0.76233E+01    0.12411E+02    0.54159E-10    0.22749E-08    0.54159E-10    0.88959E-15
  1502    0.66637E+03    0.79739E+01    0.22327E-08    0.79739E+01    0.12528E+02    0.56197E-10    0.22327E-08    0.56197E-10    0.88705E-15
  1503    0.66282E+03    0.83124E+01    0.21889E-08    0.83124E+01    0.12646E+02    0.58230E-10    0.21889E-08    0.58230E-10    0.88451E-15
  1504    0.65926E+03    0.86389E+01    0.21434E-08    0.86389E+01    0.12766E+02    0.60258E-10    0.21434E-08    0.60258E-10    0.88198E-15
  1505    0.65568E+03    0.89531E+01    0.20964E-08    0.89531E+01    0.12887E+02    0.62279E-10    0.20964E-08    0.62279E-10    0.87946E-15
  1506    0.65210E+03    0.92552E+01    0.20481E-08    0.92552E+01    0.13009E+02    0.64291E-10    0.20481E-08    0.64291E-10    0.87694E-15
  1507    0.64851E+03    0.95450E+01    0.19984E-08    0.95450E+01    0.13134E+02    0.66294E-10    0.19984E-08    0.66294E-10    0.87444E-15
  1508    0.64490E+03    0.98222E+01    0.19476E-08    0.98222E+01    0.13259E+02    0.68286E-10    0.19476E-08    0.68286E-10    0.87194E-15
  1509    0.64128E+03    0.10087E+02    0.18958E-08    0.10087E+02    0.13385E+02    0.70266E-10    0.18958E-08    0.70266E-10    0.86946E-15
  1510    0.63767E+03    0.10339E+02    0.18429E-08    0.10339E+02    0.13513E+02    0.72232E-10    0.18429E-08    0.72232E-10    0.86698E-15
  1511    0.63404E+03    0.10580E+02    0.17893E-08    0.10580E+02    0.13642E+02    0.74184E-10    0.17893E-08    0.74184E-10    0.86450E-15
  1512    0.63040E+03    0.10806E+02    0.17349E-08    0.10806E+02    0.13771E+02    0.76119E-10    0.17349E-08    0.76119E-10    0.86204E-15
  1513    0.62676E+03    0.11021E+02    0.16798E-08    0.11021E+02    0.13902E+02    0.78036E-10    0.16798E-08    0.78036E-10    0.85959E-15
  1514    0.62312E+03    0.11223E+02    0.16243E-08    0.11223E+02    0.14035E+02    0.79934E-10    0.16243E-08    0.79934E-10    0.85714E-15
  1515    0.61949E+03    0.11414E+02    0.15683E-08    0.11414E+02    0.14168E+02    0.81813E-10    0.15683E-08    0.81813E-10    0.85470E-15
  1516    0.61585E+03    0.11590E+02    0.15120E-08    0.11590E+02    0.14301E+02    0.83669E-10    0.15120E-08    0.83669E-10    0.85227E-15
  1517    0.61221E+03    0.11755E+02    0.14555E-08    0.11755E+02    0.14435E+02    0.85502E-10    0.14555E-08    0.85502E-10    0.84985E-15
  1518    0.60856E+03    0.11908E+02    0.13990E-08    0.11908E+02    0.14571E+02    0.87311E-10    0.13990E-08    0.87311E-10    0.84743E-15
  1519    0.60492E+03    0.12046E+02    0.13424E-08    0.12046E+02    0.14706E+02    0.89094E-10    0.13424E-08    0.89094E-10    0.84502E-15
  1520    0.60129E+03    0.12174E+02    0.12860E-08    0.12174E+02    0.14842E+02    0.90851E-10    0.12860E-08    0.90851E-10    0.84262E-15
  1521    0.59765E+03    0.12288E+02    0.12298E-08    0.12288E+02    0.14979E+02    0.92578E-10    0.12298E-08    0.92578E-10    0.84023E-15
  1522    0.59401E+03    0.12390E+02    0.11739E-08    0.12390E+02    0.15116E+02    0.94276E-10    0.11739E-08    0.94276E-10    0.83785E-15
  1523    0.59039E+03    0.12480E+02    0.11185E-08    0.12480E+02    0.15253E+02    0.95943E-10    0.11185E-08    0.95943E-10    0.83547E-15
  1524    0.58676E+03    0.12557E+02    0.10636E-08    0.12557E+02    0.15391E+02    0.97578E-10    0.10636E-08    0.97578E-10    0.83311E-15
  1525    0.58314E+03    0.12622E+02    0.10095E-08    0.12622E+02    0.15529E+02    0.99178E-10    0.10095E-08    0.99178E-10    0.83074E-15
  1526    0.57953E+03    0.12674E+02    0.95603E-09    0.12674E+02    0.15667E+02    0.10074E-09    0.95603E-09    0.10074E-09    0.82839E-15
  1527    0.57593E+03    0.12714E+02    0.90349E-09    0.12714E+02    0.15805E+02    0.10227E-09    0.90349E-09    0.10227E-09    0.82605E-15
  1528    0.57234E+03    0.12741E+02    0.85194E-09    0.12741E+02    0.15944E+02    0.10376E-09    0.85194E-09    0.10376E-09    0.82371E-15
  1529    0.56876E+03    0.12758E+02    0.80148E-09    0.12758E+02    0.16082E+02    0.10522E-09    0.80148E-09    0.10522E-09    0.82138E-15
  1530    0.56519E+03    0.12761E+02    0.75223E-09    0.12761E+02    0.16219E+02    0.10663E-09    0.75223E-09    0.10663E-09    0.81906E-15
  1531    0.56163E+03    0.12752E+02    0.70429E-09    0.12752E+02    0.16358E+02    0.10800E-09    0.70429E-09    0.10800E-09    0.81675E-15
  1532    0.55809E+03    0.12731E+02    0.65776E-09    0.12731E+02    0.16496E+02    0.10932E-09    0.65776E-09    0.10932E-09    0.81444E-15
  1533    0.55456E+03    0.12700E+02    0.61277E-09    0.12700E+02    0.16633E+02    0.11061E-09    0.61277E-09    0.11061E-09    0.81214E-15
  1534    0.55105E+03    0.12655E+02    0.56941E-09    0.12655E+02    0.16770E+02    0.11184E-09    0.56941E-09    0.11184E-09    0.80985E-15
  1535    0.54755E+03    0.12599E+02    0.52779E-09    0.12599E+02    0.16908E+02    0.11303E-09    0.52779E-09    0.11303E-09    0.80756E-15
  1536    0.54406E+03    0.12531E+02    0.48802E-09    0.12531E+02    0.17043E+02    0.11417E-09    0.48802E-09    0.11417E-09    0.80529E-15
  1537    0.54061E+03    0.12451E+02    0.45022E-09    0.12451E+02    0.17179E+02    0.11526E-09    0.45022E-09    0.11526E-09    0.80302E-15
  1538    0.53717E+03    0.12360E+02    0.41448E-09    0.12360E+02    0.17315E+02    0.11630E-09    0.41448E-09    0.11630E-09    0.80076E-15
  1539    0.53372E+03    0.12258E+02    0.38091E-09    0.12258E+02    0.17449E+02    0.11729E-09    0.38091E-09    0.11729E-09    0.79850E-15
  1540    0.53031E+03    0.12145E+02    0.34963E-09    0.12145E+02    0.17582E+02    0.11822E-09    0.34963E-09    0.11822E-09    0.79626E-15
  1541    0.52693E+03    0.12020E+02    0.32074E-09    0.12020E+02    0.17716E+02    0.11910E-09    0.32074E-09    0.11910E-09    0.79402E-15
  1542    0.52356E+03    0.11885E+02    0.29434E-09    0.11885E+02    0.17848E+02    0.11992E-09    0.29434E-09    0.11992E-09    0.79178E-15
  1543    0.52021E+03    0.11737E+02    0.27055E-09    0.11737E+02    0.17978E+02    0.12068E-09    0.27055E-09    0.12068E-09    0.78956E-15
  1544    0.51688E+03    0.11580E+02    0.24948E-09    0.11580E+02    0.18109E+02    0.12138E-09    0.24948E-09    0.12138E-09    0.78734E-15
  1545    0.51359E+03    0.11412E+02    0.23123E-09    0.11412E+02    0.18238E+02    0.12203E-09    0.23123E-09    0.12203E-09    0.78513E-15
  1546    0.51030E+03    0.11233E+02    0.21591E-09    0.11233E+02    0.18365E+02    0.12261E-09    0.21591E-09    0.12261E-09    0.78293E-15
  1547    0.50705E+03    0.11044E+02    0.20363E-09    0.11044E+02    0.18493E+02    0.12312E-09    0.20363E-09    0.12312E-09    0.78073E-15
  1548    0.50383E+03    0.10844E+02    0.19449E-09    0.10844E+02    0.18618E+02    0.12358E-09    0.19449E-09    0.12358E-09    0.77854E-15
  1549    0.50064E+03    0.10635E+02    0.18861E-09    0.10635E+02    0.18742E+02    0.12396E-09    0.18861E-09    0.12396E-09    0.77636E-15
  1550    0.49747E+03    0.10415E+02    0.18609E-09    0.10415E+02    0.18865E+02    0.12428E-09    0.18609E-09    0.12428E-09    0.77418E-15
  1551    0.49433E+03    0.10185E+02    0.18700E-09    0.10185E+02    0.18986E+02    0.12453E-09    0.18700E-09    0.12453E-09    0.77201E-15
  1552    0.49122E+03    0.99461E+01    0.19122E-09    0.99461E+01    0.19106E+02    0.12472E-09    0.19122E-09    0.12472E-09    0.76985E-15
  1553    0.48814E+03    0.96982E+01    0.19861E-09    0.96982E+01    0.19225E+02    0.12484E-09    0.19861E-09    0.12484E-09    0.76770E-15
  1554    0.48509E+03    0.94400E+01    0.20902E-09    0.94400E+01    0.19343E+02    0.12490E-09    0.20902E-09    0.12490E-09    0.76555E-15
  1555    0.48206E+03    0.91729E+01    0.22230E-09    0.91729E+01    0.19458E+02    0.12490E-09    0.22230E-09    0.12490E-09    0.76341E-15
  1556    0.47908E+03    0.88962E+01    0.23828E-09    0.88962E+01    0.19571E+02    0.12484E-09    0.23828E-09    0.12484E-09    0.76128E-15
  1557    0.47612E+03    0.86107E+01    0.25684E-09    0.86107E+01    0.19683E+02    0.12473E-09    0.25684E-09    0.12473E-09    0.75915E-15
  1558    0.47320E+03    0.83172E+01    0.27780E-09    0.83172E+01    0.19794E+02    0.12457E-09    0.27780E-09    0.12457E-09    0.75703E-15
  1559    0.47032E+03    0.80142E+01    0.30102E-09    0.80142E+01    0.19902E+02    0.12436E-09    0.30102E-09    0.12436E-09    0.75492E-15
  1560    0.46746E+03    0.77025E+01    0.32636E-09    0.77025E+01    0.20009E+02    0.12410E-09    0.32636E-09    0.12410E-09    0.75281E-15
