#    L    TT             EE             BB             TE             PP             TP             EP          
   232    0.55519E+04    0.12165E+01    0.00000E+00    0.32359E+02    0.52633E-07    0.11188E-03    0.99574E-07
   233    0.55448E+04    0.12598E+01    0.00000E+00    0.34012E+02    0.52389E-07    0.11095E-03    0.11451E-06
   234    0.55370E+04    0.13049E+01    0.00000E+00    0.35667E+02    0.52146E-07    0.11003E-03    0.12939E-06
   235    0.55287E+04    0.13519E+01    0.00000E+00    0.37324E+02    0.51906E-07    0.10912E-03    0.14421E-06
   236    0.55197E+04    0.14008E+01    0.00000E+00    0.38983E+02    0.51667E-07    0.10821E-03    0.15898E-06
   237    0.55101E+04    0.14517E+01    0.00000E+00    0.40642E+02    0.51429E-07    0.10731E-03    0.17368E-06
   238    0.54999E+04    0.15047E+01    0.00000E+00    0.42301E+02    0.51194E-07    0.10642E-03    0.18831E-06
   239    0.54892E+04    0.15596E+01    0.00000E+00    0.43959E+02    0.50960E-07    0.10554E-03    0.20287E-06
   240    0.54778E+04    0.16165E+01    0.00000E+00    0.45615E+02    0.50728E-07    0.10466E-03    0.21736E-06
   241    0.54659E+04    0.16755E+01    0.00000E+00    0.47269E+02    0.50497E-07    0.10379E-03    0.23176E-06
   242    0.54534E+04    0.17365E+01    0.00000E+00    0.48920E+02    0.50269E-07    0.10293E-03    0.24608E-06
   243    0.54403E+04    0.17997E+01    0.00000E+00    0.50566E+02    0.50041E-07    0.10207E-03    0.26032E-06
   244    0.54266E+04    0.18649E+01    0.00000E+00    0.52210E+02    0.49816E-07    0.10122E-03    0.27446E-06
   245    0.54124E+04    0.19323E+01    0.00000E+00    0.53846E+02    0.49592E-07    0.10038E-03    0.28850E-06
   246    0.53976E+04    0.20018E+01    0.00000E+00    0.55478E+02    0.49369E-07    0.99539E-04    0.30245E-06
   247    0.53823E+04    0.20733E+01    0.00000E+00    0.57103E+02    0.49148E-07    0.98709E-04    0.31629E-06
   248    0.53664E+04    0.21473E+01    0.00000E+00    0.58720E+02    0.48929E-07    0.97885E-04    0.33002E-06
   249    0.53500E+04    0.22233E+01    0.00000E+00    0.60330E+02    0.48711E-07    0.97068E-04    0.34364E-06
   250    0.53331E+04    0.23015E+01    0.00000E+00    0.61930E+02    0.48494E-07    0.96257E-04    0.35714E-06
   251    0.53157E+04    0.23819E+01    0.00000E+00    0.63521E+02    0.48279E-07    0.95452E-04    0.37053E-06
   252    0.52976E+04    0.24645E+01    0.00000E+00    0.65103E+02    0.48066E-07    0.94654E-04    0.38379E-06
   253    0.52793E+04    0.25492E+01    0.00000E+00    0.66673E+02    0.47854E-07    0.93861E-04    0.39694E-06
   254    0.52603E+04    0.26363E+01    0.00000E+00    0.68231E+02    0.47643E-07    0.93075E-04    0.40998E-06
   255    0.52409E+04    0.27254E+01    0.00000E+00    0.69777E+02    0.47434E-07    0.92295E-04    0.42290E-06
   256    0.52210E+04    0.28170E+01    0.00000E+00    0.71312E+02    0.47226E-07    0.91520E-04    0.43572E-06
   257    0.52006E+04    0.29105E+01    0.00000E+00    0.72827E+02    0.47020E-07    0.90752E-04    0.44843E-06
   258    0.51797E+04    0.30064E+01    0.00000E+00    0.74335E+02    0.46815E-07    0.89989E-04    0.46103E-06
   259    0.51584E+04    0.31046E+01    0.00000E+00    0.75821E+02    0.46611E-07    0.89233E-04    0.47352E-06
   260    0.51367E+04    0.32049E+01    0.00000E+00    0.77300E+02    0.46409E-07    0.88482E-04    0.48592E-06
   261    0.51145E+04    0.33074E+01    0.00000E+00    0.78749E+02    0.46208E-07    0.87737E-04    0.49822E-06
   262    0.50917E+04    0.34123E+01    0.00000E+00    0.80191E+02    0.46008E-07    0.86997E-04    0.51042E-06
   263    0.50688E+04    0.35193E+01    0.00000E+00    0.81619E+02    0.45810E-07    0.86263E-04    0.52252E-06
   264    0.50454E+04    0.36285E+01    0.00000E+00    0.83024E+02    0.45613E-07    0.85535E-04    0.53453E-06
   265    0.50214E+04    0.37399E+01    0.00000E+00    0.84400E+02    0.45417E-07    0.84812E-04    0.54646E-06
   266    0.49971E+04    0.38537E+01    0.00000E+00    0.85769E+02    0.45223E-07    0.84095E-04    0.55829E-06
   267    0.49722E+04    0.39694E+01    0.00000E+00    0.87108E+02    0.45030E-07    0.83383E-04    0.57003E-06
   268    0.49470E+04    0.40875E+01    0.00000E+00    0.88433E+02    0.44838E-07    0.82676E-04    0.58169E-06
   269    0.49213E+04    0.42077E+01    0.00000E+00    0.89736E+02    0.44648E-07    0.81975E-04    0.59327E-06
   270    0.48954E+04    0.43301E+01    0.00000E+00    0.91017E+02    0.44458E-07    0.81278E-04    0.60477E-06
   271    0.48690E+04    0.44545E+01    0.00000E+00    0.92275E+02    0.44270E-07    0.80588E-04    0.61619E-06
   272    0.48423E+04    0.45813E+01    0.00000E+00    0.93504E+02    0.44083E-07    0.79902E-04    0.62753E-06
   273    0.48153E+04    0.47099E+01    0.00000E+00    0.94719E+02    0.43898E-07    0.79221E-04    0.63880E-06
   274    0.47879E+04    0.48408E+01    0.00000E+00    0.95897E+02    0.43713E-07    0.78545E-04    0.64999E-06
   275    0.47602E+04    0.49736E+01    0.00000E+00    0.97060E+02    0.43530E-07    0.77875E-04    0.66112E-06
   276    0.47322E+04    0.51085E+01    0.00000E+00    0.98186E+02    0.43348E-07    0.77209E-04    0.67218E-06
   277    0.47038E+04    0.52455E+01    0.00000E+00    0.99298E+02    0.43167E-07    0.76548E-04    0.68317E-06
   278    0.46752E+04    0.53845E+01    0.00000E+00    0.10037E+03    0.42988E-07    0.75892E-04    0.69410E-06
   279    0.46462E+04    0.55254E+01    0.00000E+00    0.10142E+03    0.42809E-07    0.75240E-04    0.70496E-06
   280    0.46170E+04    0.56682E+01    0.00000E+00    0.10245E+03    0.42632E-07    0.74594E-04    0.71577E-06
   281    0.45876E+04    0.58130E+01    0.00000E+00    0.10344E+03    0.42456E-07    0.73952E-04    0.72652E-06
   282    0.45578E+04    0.59596E+01    0.00000E+00    0.10441E+03    0.42281E-07    0.73314E-04    0.73721E-06
   283    0.45278E+04    0.61081E+01    0.00000E+00    0.10534E+03    0.42107E-07    0.72682E-04    0.74785E-06
   284    0.44976E+04    0.62584E+01    0.00000E+00    0.10625E+03    0.41934E-07    0.72053E-04    0.75844E-06
   285    0.44671E+04    0.64106E+01    0.00000E+00    0.10712E+03    0.41762E-07    0.71429E-04    0.76898E-06
   286    0.44364E+04    0.65645E+01    0.00000E+00    0.10796E+03    0.41591E-07    0.70810E-04    0.77947E-06
   287    0.44054E+04    0.67202E+01    0.00000E+00    0.10878E+03    0.41421E-07    0.70195E-04    0.78992E-06
   288    0.43743E+04    0.68775E+01    0.00000E+00    0.10956E+03    0.41253E-07    0.69584E-04    0.80032E-06
   289    0.43430E+04    0.70365E+01    0.00000E+00    0.11031E+03    0.41085E-07    0.68977E-04    0.81069E-06
   290    0.43115E+04    0.71970E+01    0.00000E+00    0.11103E+03    0.40919E-07    0.68375E-04    0.82101E-06
   291    0.42799E+04    0.73597E+01    0.00000E+00    0.11171E+03    0.40753E-07    0.67777E-04    0.83130E-06
   292    0.42478E+04    0.75235E+01    0.00000E+00    0.11236E+03    0.40588E-07    0.67182E-04    0.84155E-06
   293    0.42158E+04    0.76881E+01    0.00000E+00    0.11297E+03    0.40425E-07    0.66592E-04    0.85177E-06
   294    0.41836E+04    0.78550E+01    0.00000E+00    0.11356E+03    0.40262E-07    0.66006E-04    0.86196E-06
   295    0.41514E+04    0.80226E+01    0.00000E+00    0.11410E+03    0.40101E-07    0.65424E-04    0.87212E-06
   296    0.41189E+04    0.81924E+01    0.00000E+00    0.11462E+03    0.39940E-07    0.64845E-04    0.88225E-06
   297    0.40864E+04    0.83622E+01    0.00000E+00    0.11510E+03    0.39780E-07    0.64271E-04    0.89236E-06
   298    0.40536E+04    0.85343E+01    0.00000E+00    0.11554E+03    0.39622E-07    0.63700E-04    0.90245E-06
   299    0.40208E+04    0.87078E+01    0.00000E+00    0.11595E+03    0.39464E-07    0.63133E-04    0.91252E-06
   300    0.39878E+04    0.88814E+01    0.00000E+00    0.11631E+03    0.39307E-07    0.62570E-04    0.92257E-06
   301    0.39548E+04    0.90565E+01    0.00000E+00    0.11665E+03    0.39151E-07    0.62010E-04    0.93260E-06
   302    0.39218E+04    0.92323E+01    0.00000E+00    0.11696E+03    0.38996E-07    0.61454E-04    0.94261E-06
   303    0.38887E+04    0.94097E+01    0.00000E+00    0.11722E+03    0.38842E-07    0.60901E-04    0.95260E-06
   304    0.38555E+04    0.95885E+01    0.00000E+00    0.11744E+03    0.38689E-07    0.60352E-04    0.96255E-06
   305    0.38223E+04    0.97674E+01    0.00000E+00    0.11763E+03    0.38536E-07    0.59807E-04    0.97246E-06
   306    0.37891E+04    0.99470E+01    0.00000E+00    0.11778E+03    0.38385E-07    0.59265E-04    0.98232E-06
   307    0.37558E+04    0.10127E+02    0.00000E+00    0.11789E+03    0.38234E-07    0.58727E-04    0.99214E-06
   308    0.37225E+04    0.10310E+02    0.00000E+00    0.11798E+03    0.38084E-07    0.58193E-04    0.10019E-05
   309    0.36893E+04    0.10492E+02    0.00000E+00    0.11801E+03    0.37935E-07    0.57662E-04    0.10116E-05
   310    0.36561E+04    0.10674E+02    0.00000E+00    0.11801E+03    0.37787E-07    0.57135E-04    0.10212E-05
   311    0.36229E+04    0.10858E+02    0.00000E+00    0.11797E+03    0.37640E-07    0.56611E-04    0.10308E-05
   312    0.35897E+04    0.11041E+02    0.00000E+00    0.11790E+03    0.37493E-07    0.56091E-04    0.10402E-05
   313    0.35566E+04    0.11225E+02    0.00000E+00    0.11779E+03    0.37348E-07    0.55575E-04    0.10496E-05
   314    0.35235E+04    0.11410E+02    0.00000E+00    0.11765E+03    0.37203E-07    0.55063E-04    0.10589E-05
   315    0.34905E+04    0.11595E+02    0.00000E+00    0.11746E+03    0.37059E-07    0.54554E-04    0.10681E-05
   316    0.34576E+04    0.11780E+02    0.00000E+00    0.11723E+03    0.36916E-07    0.54049E-04    0.10772E-05
   317    0.34247E+04    0.11964E+02    0.00000E+00    0.11697E+03    0.36774E-07    0.53547E-04    0.10862E-05
   318    0.33920E+04    0.12150E+02    0.00000E+00    0.11667E+03    0.36632E-07    0.53049E-04    0.10951E-05
   319    0.33593E+04    0.12335E+02    0.00000E+00    0.11634E+03    0.36492E-07    0.52555E-04    0.11039E-05
   320    0.33268E+04    0.12520E+02    0.00000E+00    0.11597E+03    0.36352E-07    0.52065E-04    0.11125E-05
   321    0.32944E+04    0.12705E+02    0.00000E+00    0.11556E+03    0.36213E-07    0.51578E-04    0.11210E-05
   322    0.32621E+04    0.12890E+02    0.00000E+00    0.11511E+03    0.36074E-07    0.51095E-04    0.11293E-05
   323    0.32300E+04    0.13074E+02    0.00000E+00    0.11463E+03    0.35937E-07    0.50616E-04    0.11376E-05
   324    0.31980E+04    0.13259E+02    0.00000E+00    0.11410E+03    0.35800E-07    0.50140E-04    0.11456E-05
   325    0.31662E+04    0.13441E+02    0.00000E+00    0.11355E+03    0.35664E-07    0.49669E-04    0.11535E-05
   326    0.31345E+04    0.13625E+02    0.00000E+00    0.11295E+03    0.35528E-07    0.49200E-04    0.11613E-05
   327    0.31030E+04    0.13808E+02    0.00000E+00    0.11231E+03    0.35394E-07    0.48736E-04    0.11689E-05
   328    0.30718E+04    0.13990E+02    0.00000E+00    0.11165E+03    0.35260E-07    0.48275E-04    0.11763E-05
   329    0.30406E+04    0.14171E+02    0.00000E+00    0.11094E+03    0.35127E-07    0.47818E-04    0.11835E-05
   330    0.30097E+04    0.14351E+02    0.00000E+00    0.11020E+03    0.34994E-07    0.47365E-04    0.11906E-05
   331    0.29791E+04    0.14530E+02    0.00000E+00    0.10942E+03    0.34863E-07    0.46916E-04    0.11974E-05
   332    0.29487E+04    0.14710E+02    0.00000E+00    0.10862E+03    0.34732E-07    0.46470E-04    0.12041E-05
   333    0.29184E+04    0.14888E+02    0.00000E+00    0.10778E+03    0.34601E-07    0.46028E-04    0.12106E-05
   334    0.28885E+04    0.15065E+02    0.00000E+00    0.10690E+03    0.34472E-07    0.45590E-04    0.12168E-05
   335    0.28587E+04    0.15240E+02    0.00000E+00    0.10599E+03    0.34343E-07    0.45155E-04    0.12229E-05
   336    0.28292E+04    0.15414E+02    0.00000E+00    0.10504E+03    0.34215E-07    0.44725E-04    0.12287E-05
   337    0.28000E+04    0.15588E+02    0.00000E+00    0.10405E+03    0.34087E-07    0.44298E-04    0.12343E-05
   338    0.27710E+04    0.15759E+02    0.00000E+00    0.10304E+03    0.33961E-07    0.43874E-04    0.12397E-05
   339    0.27424E+04    0.15930E+02    0.00000E+00    0.10199E+03    0.33834E-07    0.43455E-04    0.12448E-05
   340    0.27139E+04    0.16099E+02    0.00000E+00    0.10092E+03    0.33709E-07    0.43039E-04    0.12497E-05
   341    0.26858E+04    0.16266E+02    0.00000E+00    0.99802E+02    0.33584E-07    0.42628E-04    0.12544E-05
   342    0.26579E+04    0.16433E+02    0.00000E+00    0.98656E+02    0.33460E-07    0.42220E-04    0.12588E-05
   343    0.26304E+04    0.16597E+02    0.00000E+00    0.97480E+02    0.33336E-07    0.41815E-04    0.12629E-05
   344    0.26033E+04    0.16760E+02    0.00000E+00    0.96274E+02    0.33213E-07    0.41415E-04    0.12668E-05
   345    0.25763E+04    0.16920E+02    0.00000E+00    0.95039E+02    0.33091E-07    0.41018E-04    0.12704E-05
   346    0.25498E+04    0.17080E+02    0.00000E+00    0.93781E+02    0.32970E-07    0.40626E-04    0.12737E-05
   347    0.25235E+04    0.17236E+02    0.00000E+00    0.92485E+02    0.32849E-07    0.40237E-04    0.12767E-05
   348    0.24976E+04    0.17391E+02    0.00000E+00    0.91160E+02    0.32728E-07    0.39851E-04    0.12795E-05
   349    0.24720E+04    0.17544E+02    0.00000E+00    0.89805E+02    0.32608E-07    0.39470E-04    0.12820E-05
   350    0.24467E+04    0.17694E+02    0.00000E+00    0.88428E+02    0.32489E-07    0.39092E-04    0.12841E-05
   351    0.24220E+04    0.17842E+02    0.00000E+00    0.87020E+02    0.32370E-07    0.38719E-04    0.12860E-05
   352    0.23974E+04    0.17989E+02    0.00000E+00    0.85583E+02    0.32252E-07    0.38349E-04    0.12876E-05
   353    0.23733E+04    0.18132E+02    0.00000E+00    0.84130E+02    0.32135E-07    0.37982E-04    0.12888E-05
   354    0.23494E+04    0.18274E+02    0.00000E+00    0.82641E+02    0.32018E-07    0.37620E-04    0.12899E-05
   355    0.23260E+04    0.18413E+02    0.00000E+00    0.81129E+02    0.31902E-07    0.37260E-04    0.12907E-05
   356    0.23030E+04    0.18550E+02    0.00000E+00    0.79602E+02    0.31786E-07    0.36904E-04    0.12913E-05
   357    0.22804E+04    0.18683E+02    0.00000E+00    0.78045E+02    0.31671E-07    0.36551E-04    0.12916E-05
   358    0.22581E+04    0.18814E+02    0.00000E+00    0.76472E+02    0.31556E-07    0.36202E-04    0.12918E-05
   359    0.22362E+04    0.18942E+02    0.00000E+00    0.74870E+02    0.31442E-07    0.35855E-04    0.12918E-05
   360    0.22147E+04    0.19067E+02    0.00000E+00    0.73250E+02    0.31329E-07    0.35511E-04    0.12916E-05
   361    0.21936E+04    0.19190E+02    0.00000E+00    0.71606E+02    0.31216E-07    0.35171E-04    0.12913E-05
   362    0.21730E+04    0.19310E+02    0.00000E+00    0.69942E+02    0.31104E-07    0.34833E-04    0.12908E-05
   363    0.21527E+04    0.19428E+02    0.00000E+00    0.68259E+02    0.30992E-07    0.34497E-04    0.12903E-05
   364    0.21328E+04    0.19541E+02    0.00000E+00    0.66555E+02    0.30881E-07    0.34164E-04    0.12896E-05
   365    0.21133E+04    0.19652E+02    0.00000E+00    0.64836E+02    0.30770E-07    0.33834E-04    0.12888E-05
   366    0.20943E+04    0.19761E+02    0.00000E+00    0.63097E+02    0.30660E-07    0.33506E-04    0.12880E-05
   367    0.20757E+04    0.19864E+02    0.00000E+00    0.61342E+02    0.30550E-07    0.33180E-04    0.12871E-05
   368    0.20574E+04    0.19966E+02    0.00000E+00    0.59572E+02    0.30441E-07    0.32856E-04    0.12862E-05
   369    0.20397E+04    0.20064E+02    0.00000E+00    0.57785E+02    0.30333E-07    0.32535E-04    0.12853E-05
   370    0.20223E+04    0.20159E+02    0.00000E+00    0.55985E+02    0.30225E-07    0.32215E-04    0.12843E-05
   371    0.20054E+04    0.20250E+02    0.00000E+00    0.54170E+02    0.30117E-07    0.31897E-04    0.12834E-05
   372    0.19888E+04    0.20339E+02    0.00000E+00    0.52343E+02    0.30010E-07    0.31581E-04    0.12825E-05
   373    0.19728E+04    0.20423E+02    0.00000E+00    0.50502E+02    0.29904E-07    0.31267E-04    0.12817E-05
   374    0.19571E+04    0.20505E+02    0.00000E+00    0.48651E+02    0.29798E-07    0.30954E-04    0.12808E-05
   375    0.19419E+04    0.20583E+02    0.00000E+00    0.46788E+02    0.29692E-07    0.30643E-04    0.12801E-05
   376    0.19271E+04    0.20658E+02    0.00000E+00    0.44916E+02    0.29587E-07    0.30333E-04    0.12795E-05
   377    0.19128E+04    0.20728E+02    0.00000E+00    0.43035E+02    0.29483E-07    0.30024E-04    0.12789E-05
   378    0.18989E+04    0.20795E+02    0.00000E+00    0.41144E+02    0.29379E-07    0.29716E-04    0.12785E-05
   379    0.18854E+04    0.20859E+02    0.00000E+00    0.39247E+02    0.29276E-07    0.29410E-04    0.12782E-05
   380    0.18724E+04    0.20920E+02    0.00000E+00    0.37341E+02    0.29173E-07    0.29104E-04    0.12781E-05
   381    0.18598E+04    0.20974E+02    0.00000E+00    0.35430E+02    0.29070E-07    0.28800E-04    0.12782E-05
   382    0.18476E+04    0.21027E+02    0.00000E+00    0.33514E+02    0.28968E-07    0.28496E-04    0.12784E-05
   383    0.18359E+04    0.21075E+02    0.00000E+00    0.31593E+02    0.28867E-07    0.28193E-04    0.12788E-05
   384    0.18247E+04    0.21119E+02    0.00000E+00    0.29668E+02    0.28766E-07    0.27890E-04    0.12794E-05
   385    0.18138E+04    0.21161E+02    0.00000E+00    0.27740E+02    0.28665E-07    0.27588E-04    0.12803E-05
   386    0.18035E+04    0.21198E+02    0.00000E+00    0.25810E+02    0.28565E-07    0.27286E-04    0.12814E-05
   387    0.17935E+04    0.21231E+02    0.00000E+00    0.23878E+02    0.28466E-07    0.26985E-04    0.12828E-05
   388    0.17839E+04    0.21261E+02    0.00000E+00    0.21946E+02    0.28367E-07    0.26683E-04    0.12845E-05
   389    0.17748E+04    0.21284E+02    0.00000E+00    0.20014E+02    0.28268E-07    0.26382E-04    0.12864E-05
   390    0.17662E+04    0.21306E+02    0.00000E+00    0.18084E+02    0.28170E-07    0.26081E-04    0.12887E-05
   391    0.17580E+04    0.21324E+02    0.00000E+00    0.16154E+02    0.28072E-07    0.25780E-04    0.12912E-05
   392    0.17501E+04    0.21339E+02    0.00000E+00    0.14228E+02    0.27975E-07    0.25478E-04    0.12942E-05
   393    0.17428E+04    0.21349E+02    0.00000E+00    0.12305E+02    0.27878E-07    0.25176E-04    0.12975E-05
   394    0.17358E+04    0.21355E+02    0.00000E+00    0.10386E+02    0.27781E-07    0.24874E-04    0.13011E-05
   395    0.17293E+04    0.21357E+02    0.00000E+00    0.84711E+01    0.27685E-07    0.24571E-04    0.13052E-05
   396    0.17232E+04    0.21355E+02    0.00000E+00    0.65631E+01    0.27590E-07    0.24268E-04    0.13096E-05
   397    0.17175E+04    0.21350E+02    0.00000E+00    0.46608E+01    0.27495E-07    0.23964E-04    0.13145E-05
   398    0.17122E+04    0.21340E+02    0.00000E+00    0.27655E+01    0.27400E-07    0.23659E-04    0.13198E-05
   399    0.17073E+04    0.21326E+02    0.00000E+00    0.87810E+00    0.27306E-07    0.23353E-04    0.13255E-05
   400    0.17029E+04    0.21309E+02    0.00000E+00   -0.10005E+01    0.27212E-07    0.23046E-04    0.13317E-05
   401    0.16988E+04    0.21287E+02    0.00000E+00   -0.28697E+01    0.27119E-07    0.22739E-04    0.13384E-05
   402    0.16952E+04    0.21261E+02    0.00000E+00   -0.47286E+01    0.27026E-07    0.22430E-04    0.13456E-05
   403    0.16920E+04    0.21232E+02    0.00000E+00   -0.65767E+01    0.26933E-07    0.22120E-04    0.13532E-05
