#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1188    0.11040E+04    0.23506E+01    0.15547E-09    0.23506E+01    0.14312E+02   -0.72362E-10    0.15547E-09   -0.72362E-10    0.30020E-14
  1189    0.10995E+04    0.29475E+01    0.16626E-09    0.29475E+01    0.14467E+02   -0.76113E-10    0.16626E-09   -0.76113E-10    0.29918E-14
  1190    0.10951E+04    0.35274E+01    0.17728E-09    0.35274E+01    0.14625E+02   -0.79842E-10    0.17728E-09   -0.79842E-10    0.29816E-14
  1191    0.10905E+04    0.40905E+01    0.18853E-09    0.40905E+01    0.14787E+02   -0.83548E-10    0.18853E-09   -0.83548E-10    0.29714E-14
  1192    0.10860E+04    0.46362E+01    0.20001E-09    0.46362E+01    0.14952E+02   -0.87232E-10    0.20001E-09   -0.87232E-10    0.29613E-14
  1193    0.10814E+04    0.51647E+01    0.21173E-09    0.51647E+01    0.15120E+02   -0.90894E-10    0.21173E-09   -0.90894E-10    0.29513E-14
  1194    0.10768E+04    0.56757E+01    0.22369E-09    0.56757E+01    0.15291E+02   -0.94533E-10    0.22369E-09   -0.94533E-10    0.29412E-14
  1195    0.10721E+04    0.61691E+01    0.23589E-09    0.61691E+01    0.15466E+02   -0.98150E-10    0.23589E-09   -0.98150E-10    0.29312E-14
  1196    0.10674E+04    0.66443E+01    0.24835E-09    0.66443E+01    0.15644E+02   -0.10175E-09    0.24835E-09   -0.10175E-09    0.29213E-14
  1197    0.10627E+04    0.71016E+01    0.26105E-09    0.71016E+01    0.15823E+02   -0.10532E-09    0.26105E-09   -0.10532E-09    0.29114E-14
  1198    0.10579E+04    0.75397E+01    0.27401E-09    0.75397E+01    0.16006E+02   -0.10887E-09    0.27401E-09   -0.10887E-09    0.29015E-14
  1199    0.10531E+04    0.79607E+01    0.28723E-09    0.79607E+01    0.16190E+02   -0.11240E-09    0.28723E-09   -0.11240E-09    0.28917E-14
  1200    0.10483E+04    0.83631E+01    0.30071E-09    0.83631E+01    0.16378E+02   -0.11590E-09    0.30071E-09   -0.11590E-09    0.28819E-14
  1201    0.10435E+04    0.87461E+01    0.31446E-09    0.87461E+01    0.16568E+02   -0.11938E-09    0.31446E-09   -0.11938E-09    0.28721E-14
  1202    0.10386E+04    0.91112E+01    0.32845E-09    0.91112E+01    0.16761E+02   -0.12284E-09    0.32845E-09   -0.12284E-09    0.28624E-14
  1203    0.10338E+04    0.94569E+01    0.34267E-09    0.94569E+01    0.16956E+02   -0.12628E-09    0.34267E-09   -0.12628E-09    0.28528E-14
  1204    0.10288E+04    0.97840E+01    0.35709E-09    0.97840E+01    0.17153E+02   -0.12969E-09    0.35709E-09   -0.12969E-09    0.28431E-14
  1205    0.10239E+04    0.10092E+02    0.37170E-09    0.10092E+02    0.17351E+02   -0.13308E-09    0.37170E-09   -0.13308E-09    0.28335E-14
  1206    0.10190E+04    0.10381E+02    0.38648E-09    0.10381E+02    0.17552E+02   -0.13644E-09    0.38648E-09   -0.13644E-09    0.28240E-14
  1207    0.10141E+04    0.10649E+02    0.40140E-09    0.10649E+02    0.17755E+02   -0.13978E-09    0.40140E-09   -0.13978E-09    0.28145E-14
  1208    0.10092E+04    0.10900E+02    0.41645E-09    0.10900E+02    0.17960E+02   -0.14309E-09    0.41645E-09   -0.14309E-09    0.28050E-14
  1209    0.10042E+04    0.11132E+02    0.43160E-09    0.11132E+02    0.18166E+02   -0.14637E-09    0.43160E-09   -0.14637E-09    0.27956E-14
  1210    0.99923E+03    0.11343E+02    0.44684E-09    0.11343E+02    0.18373E+02   -0.14962E-09    0.44684E-09   -0.14962E-09    0.27862E-14
  1211    0.99422E+03    0.11535E+02    0.46215E-09    0.11535E+02    0.18583E+02   -0.15284E-09    0.46215E-09   -0.15284E-09    0.27768E-14
  1212    0.98928E+03    0.11708E+02    0.47750E-09    0.11708E+02    0.18793E+02   -0.15604E-09    0.47750E-09   -0.15604E-09    0.27675E-14
  1213    0.98426E+03    0.11863E+02    0.49287E-09    0.11863E+02    0.19004E+02   -0.15920E-09    0.49287E-09   -0.15920E-09    0.27582E-14
  1214    0.97932E+03    0.11997E+02    0.50825E-09    0.11997E+02    0.19218E+02   -0.16234E-09    0.50825E-09   -0.16234E-09    0.27489E-14
  1215    0.97438E+03    0.12112E+02    0.52362E-09    0.12112E+02    0.19431E+02   -0.16544E-09    0.52362E-09   -0.16544E-09    0.27397E-14
  1216    0.96943E+03    0.12207E+02    0.53895E-09    0.12207E+02    0.19647E+02   -0.16851E-09    0.53895E-09   -0.16851E-09    0.27305E-14
  1217    0.96434E+03    0.12284E+02    0.55422E-09    0.12284E+02    0.19863E+02   -0.17155E-09    0.55422E-09   -0.17155E-09    0.27214E-14
  1218    0.95939E+03    0.12340E+02    0.56942E-09    0.12340E+02    0.20080E+02   -0.17456E-09    0.56942E-09   -0.17456E-09    0.27123E-14
  1219    0.95437E+03    0.12379E+02    0.58453E-09    0.12379E+02    0.20297E+02   -0.17753E-09    0.58453E-09   -0.17753E-09    0.27032E-14
  1220    0.94942E+03    0.12397E+02    0.59952E-09    0.12397E+02    0.20515E+02   -0.18046E-09    0.59952E-09   -0.18046E-09    0.26942E-14
  1221    0.94447E+03    0.12397E+02    0.61437E-09    0.12397E+02    0.20732E+02   -0.18337E-09    0.61437E-09   -0.18337E-09    0.26852E-14
  1222    0.93951E+03    0.12376E+02    0.62907E-09    0.12376E+02    0.20952E+02   -0.18623E-09    0.62907E-09   -0.18623E-09    0.26763E-14
  1223    0.93456E+03    0.12338E+02    0.64359E-09    0.12338E+02    0.21171E+02   -0.18906E-09    0.64359E-09   -0.18906E-09    0.26673E-14
  1224    0.92961E+03    0.12279E+02    0.65792E-09    0.12279E+02    0.21389E+02   -0.19185E-09    0.65792E-09   -0.19185E-09    0.26585E-14
  1225    0.92473E+03    0.12201E+02    0.67203E-09    0.12201E+02    0.21609E+02   -0.19461E-09    0.67203E-09   -0.19461E-09    0.26496E-14
  1226    0.91984E+03    0.12105E+02    0.68591E-09    0.12105E+02    0.21828E+02   -0.19732E-09    0.68591E-09   -0.19732E-09    0.26408E-14
  1227    0.91504E+03    0.11990E+02    0.69953E-09    0.11990E+02    0.22046E+02   -0.20000E-09    0.69953E-09   -0.20000E-09    0.26320E-14
  1228    0.91015E+03    0.11857E+02    0.71287E-09    0.11857E+02    0.22265E+02   -0.20264E-09    0.71287E-09   -0.20264E-09    0.26233E-14
  1229    0.90534E+03    0.11704E+02    0.72592E-09    0.11704E+02    0.22484E+02   -0.20523E-09    0.72592E-09   -0.20523E-09    0.26146E-14
  1230    0.90038E+03    0.11533E+02    0.73865E-09    0.11533E+02    0.22701E+02   -0.20779E-09    0.73865E-09   -0.20779E-09    0.26059E-14
  1231    0.89557E+03    0.11344E+02    0.75104E-09    0.11344E+02    0.22919E+02   -0.21031E-09    0.75104E-09   -0.21031E-09    0.25973E-14
  1232    0.89076E+03    0.11138E+02    0.76308E-09    0.11138E+02    0.23135E+02   -0.21278E-09    0.76308E-09   -0.21278E-09    0.25887E-14
  1233    0.88609E+03    0.10912E+02    0.77474E-09    0.10912E+02    0.23352E+02   -0.21521E-09    0.77474E-09   -0.21521E-09    0.25801E-14
  1234    0.88135E+03    0.10670E+02    0.78601E-09    0.10670E+02    0.23567E+02   -0.21759E-09    0.78601E-09   -0.21759E-09    0.25716E-14
  1235    0.87691E+03    0.10409E+02    0.79685E-09    0.10409E+02    0.23782E+02   -0.21994E-09    0.79685E-09   -0.21994E-09    0.25631E-14
  1236    0.87231E+03    0.10131E+02    0.80726E-09    0.10131E+02    0.23995E+02   -0.22223E-09    0.80726E-09   -0.22223E-09    0.25546E-14
  1237    0.86772E+03    0.98351E+01    0.81722E-09    0.98351E+01    0.24207E+02   -0.22448E-09    0.81722E-09   -0.22448E-09    0.25462E-14
  1238    0.86320E+03    0.95217E+01    0.82670E-09    0.95217E+01    0.24418E+02   -0.22669E-09    0.82670E-09   -0.22669E-09    0.25378E-14
  1239    0.85868E+03    0.91910E+01    0.83567E-09    0.91910E+01    0.24627E+02   -0.22885E-09    0.83567E-09   -0.22885E-09    0.25294E-14
  1240    0.85416E+03    0.88443E+01    0.84414E-09    0.88443E+01    0.24836E+02   -0.23096E-09    0.84414E-09   -0.23096E-09    0.25211E-14
  1241    0.84978E+03    0.84804E+01    0.85206E-09    0.84804E+01    0.25042E+02   -0.23302E-09    0.85206E-09   -0.23302E-09    0.25128E-14
  1242    0.84534E+03    0.81012E+01    0.85943E-09    0.81012E+01    0.25249E+02   -0.23504E-09    0.85943E-09   -0.23504E-09    0.25045E-14
  1243    0.84096E+03    0.77037E+01    0.86622E-09    0.77037E+01    0.25451E+02   -0.23701E-09    0.86622E-09   -0.23701E-09    0.24962E-14
  1244    0.83666E+03    0.72917E+01    0.87241E-09    0.72917E+01    0.25654E+02   -0.23892E-09    0.87241E-09   -0.23892E-09    0.24880E-14
  1245    0.83243E+03    0.68634E+01    0.87799E-09    0.68634E+01    0.25855E+02   -0.24079E-09    0.87799E-09   -0.24079E-09    0.24799E-14
  1246    0.82820E+03    0.64206E+01    0.88292E-09    0.64206E+01    0.26052E+02   -0.24260E-09    0.88292E-09   -0.24260E-09    0.24717E-14
  1247    0.82398E+03    0.59618E+01    0.88720E-09    0.59618E+01    0.26249E+02   -0.24436E-09    0.88720E-09   -0.24436E-09    0.24636E-14
  1248    0.81982E+03    0.54875E+01    0.89080E-09    0.54875E+01    0.26443E+02   -0.24607E-09    0.89080E-09   -0.24607E-09    0.24555E-14
  1249    0.81574E+03    0.49988E+01    0.89370E-09    0.49988E+01    0.26636E+02   -0.24773E-09    0.89370E-09   -0.24773E-09    0.24475E-14
  1250    0.81174E+03    0.44953E+01    0.89589E-09    0.44953E+01    0.26826E+02   -0.24934E-09    0.89589E-09   -0.24934E-09    0.24395E-14
  1251    0.80773E+03    0.39774E+01    0.89734E-09    0.39774E+01    0.27013E+02   -0.25088E-09    0.89734E-09   -0.25088E-09    0.24315E-14
  1252    0.80387E+03    0.34451E+01    0.89808E-09    0.34451E+01    0.27199E+02   -0.25238E-09    0.89808E-09   -0.25238E-09    0.24236E-14
  1253    0.79994E+03    0.28992E+01    0.89814E-09    0.28992E+01    0.27381E+02   -0.25382E-09    0.89814E-09   -0.25382E-09    0.24156E-14
  1254    0.79608E+03    0.23397E+01    0.89754E-09    0.23397E+01    0.27561E+02   -0.25521E-09    0.89754E-09   -0.25521E-09    0.24078E-14
  1255    0.79229E+03    0.17668E+01    0.89631E-09    0.17668E+01    0.27739E+02   -0.25655E-09    0.89631E-09   -0.25655E-09    0.23999E-14
  1256    0.78866E+03    0.11811E+01    0.89447E-09    0.11811E+01    0.27913E+02   -0.25784E-09    0.89447E-09   -0.25784E-09    0.23921E-14
  1257    0.78502E+03    0.58267E+00    0.89206E-09    0.58267E+00    0.28085E+02   -0.25908E-09    0.89206E-09   -0.25908E-09    0.23843E-14
  1258    0.78138E+03   -0.28090E-01    0.88909E-09   -0.28090E-01    0.28254E+02   -0.26026E-09    0.88909E-09   -0.26026E-09    0.23765E-14
  1259    0.77782E+03   -0.65091E+00    0.88561E-09   -0.65091E+00    0.28420E+02   -0.26140E-09    0.88561E-09   -0.26140E-09    0.23688E-14
  1260    0.77433E+03   -0.12854E+01    0.88162E-09   -0.12854E+01    0.28582E+02   -0.26249E-09    0.88162E-09   -0.26249E-09    0.23611E-14
  1261    0.77092E+03   -0.19314E+01    0.87717E-09   -0.19314E+01    0.28743E+02   -0.26353E-09    0.87717E-09   -0.26353E-09    0.23534E-14
  1262    0.76758E+03   -0.25883E+01    0.87227E-09   -0.25883E+01    0.28900E+02   -0.26453E-09    0.87227E-09   -0.26453E-09    0.23457E-14
  1263    0.76431E+03   -0.32562E+01    0.86696E-09   -0.32562E+01    0.29054E+02   -0.26548E-09    0.86696E-09   -0.26548E-09    0.23381E-14
  1264    0.76105E+03   -0.39347E+01    0.86125E-09   -0.39347E+01    0.29205E+02   -0.26638E-09    0.86125E-09   -0.26638E-09    0.23305E-14
  1265    0.75793E+03   -0.46234E+01    0.85519E-09   -0.46234E+01    0.29352E+02   -0.26724E-09    0.85519E-09   -0.26724E-09    0.23230E-14
  1266    0.75481E+03   -0.53217E+01    0.84878E-09   -0.53217E+01    0.29496E+02   -0.26806E-09    0.84878E-09   -0.26806E-09    0.23155E-14
  1267    0.75177E+03   -0.60297E+01    0.84207E-09   -0.60297E+01    0.29636E+02   -0.26883E-09    0.84207E-09   -0.26883E-09    0.23080E-14
  1268    0.74881E+03   -0.67470E+01    0.83508E-09   -0.67470E+01    0.29774E+02   -0.26955E-09    0.83508E-09   -0.26955E-09    0.23005E-14
  1269    0.74593E+03   -0.74728E+01    0.82783E-09   -0.74728E+01    0.29906E+02   -0.27024E-09    0.82783E-09   -0.27024E-09    0.22930E-14
  1270    0.74310E+03   -0.82080E+01    0.82035E-09   -0.82080E+01    0.30036E+02   -0.27088E-09    0.82035E-09   -0.27088E-09    0.22856E-14
  1271    0.74035E+03   -0.89509E+01    0.81267E-09   -0.89509E+01    0.30162E+02   -0.27149E-09    0.81267E-09   -0.27149E-09    0.22782E-14
  1272    0.73765E+03   -0.97016E+01    0.80481E-09   -0.97016E+01    0.30285E+02   -0.27205E-09    0.80481E-09   -0.27205E-09    0.22709E-14
  1273    0.73500E+03   -0.10460E+02    0.79681E-09   -0.10460E+02    0.30403E+02   -0.27257E-09    0.79681E-09   -0.27257E-09    0.22636E-14
  1274    0.73244E+03   -0.11225E+02    0.78869E-09   -0.11225E+02    0.30517E+02   -0.27306E-09    0.78869E-09   -0.27306E-09    0.22563E-14
  1275    0.72994E+03   -0.11997E+02    0.78047E-09   -0.11997E+02    0.30628E+02   -0.27350E-09    0.78047E-09   -0.27350E-09    0.22490E-14
  1276    0.72750E+03   -0.12776E+02    0.77218E-09   -0.12776E+02    0.30735E+02   -0.27391E-09    0.77218E-09   -0.27391E-09    0.22418E-14
  1277    0.72514E+03   -0.13560E+02    0.76385E-09   -0.13560E+02    0.30838E+02   -0.27428E-09    0.76385E-09   -0.27428E-09    0.22345E-14
  1278    0.72284E+03   -0.14350E+02    0.75551E-09   -0.14350E+02    0.30937E+02   -0.27462E-09    0.75551E-09   -0.27462E-09    0.22274E-14
  1279    0.72062E+03   -0.15145E+02    0.74718E-09   -0.15145E+02    0.31031E+02   -0.27492E-09    0.74718E-09   -0.27492E-09    0.22202E-14
  1280    0.71847E+03   -0.15947E+02    0.73889E-09   -0.15947E+02    0.31123E+02   -0.27518E-09    0.73889E-09   -0.27518E-09    0.22131E-14
  1281    0.71639E+03   -0.16751E+02    0.73067E-09   -0.16751E+02    0.31210E+02   -0.27541E-09    0.73067E-09   -0.27541E-09    0.22060E-14
  1282    0.71439E+03   -0.17561E+02    0.72254E-09   -0.17561E+02    0.31292E+02   -0.27561E-09    0.72254E-09   -0.27561E-09    0.21989E-14
  1283    0.71245E+03   -0.18374E+02    0.71453E-09   -0.18374E+02    0.31371E+02   -0.27578E-09    0.71453E-09   -0.27578E-09    0.21918E-14
  1284    0.71059E+03   -0.19192E+02    0.70667E-09   -0.19192E+02    0.31446E+02   -0.27591E-09    0.70667E-09   -0.27591E-09    0.21848E-14
  1285    0.70879E+03   -0.20012E+02    0.69898E-09   -0.20012E+02    0.31516E+02   -0.27601E-09    0.69898E-09   -0.27601E-09    0.21778E-14
  1286    0.70706E+03   -0.20835E+02    0.69149E-09   -0.20835E+02    0.31582E+02   -0.27608E-09    0.69149E-09   -0.27608E-09    0.21708E-14
  1287    0.70541E+03   -0.21660E+02    0.68423E-09   -0.21660E+02    0.31643E+02   -0.27612E-09    0.68423E-09   -0.27612E-09    0.21639E-14
  1288    0.70383E+03   -0.22488E+02    0.67722E-09   -0.22488E+02    0.31701E+02   -0.27613E-09    0.67722E-09   -0.27613E-09    0.21570E-14
  1289    0.70232E+03   -0.23316E+02    0.67050E-09   -0.23316E+02    0.31754E+02   -0.27611E-09    0.67050E-09   -0.27611E-09    0.21501E-14
  1290    0.70088E+03   -0.24147E+02    0.66408E-09   -0.24147E+02    0.31802E+02   -0.27606E-09    0.66408E-09   -0.27606E-09    0.21432E-14
  1291    0.69951E+03   -0.24980E+02    0.65800E-09   -0.24980E+02    0.31847E+02   -0.27599E-09    0.65800E-09   -0.27599E-09    0.21364E-14
  1292    0.69821E+03   -0.25813E+02    0.65228E-09   -0.25813E+02    0.31885E+02   -0.27589E-09    0.65228E-09   -0.27589E-09    0.21296E-14
  1293    0.69698E+03   -0.26647E+02    0.64694E-09   -0.26647E+02    0.31922E+02   -0.27576E-09    0.64694E-09   -0.27576E-09    0.21228E-14
  1294    0.69583E+03   -0.27478E+02    0.64202E-09   -0.27478E+02    0.31953E+02   -0.27561E-09    0.64202E-09   -0.27561E-09    0.21160E-14
  1295    0.69474E+03   -0.28311E+02    0.63755E-09   -0.28311E+02    0.31979E+02   -0.27543E-09    0.63755E-09   -0.27543E-09    0.21093E-14
  1296    0.69372E+03   -0.29142E+02    0.63354E-09   -0.29142E+02    0.32002E+02   -0.27523E-09    0.63354E-09   -0.27523E-09    0.21026E-14
  1297    0.69278E+03   -0.29972E+02    0.63003E-09   -0.29972E+02    0.32020E+02   -0.27500E-09    0.63003E-09   -0.27500E-09    0.20959E-14
  1298    0.69190E+03   -0.30801E+02    0.62704E-09   -0.30801E+02    0.32034E+02   -0.27475E-09    0.62704E-09   -0.27475E-09    0.20893E-14
  1299    0.69108E+03   -0.31629E+02    0.62460E-09   -0.31629E+02    0.32044E+02   -0.27448E-09    0.62460E-09   -0.27448E-09    0.20826E-14
  1300    0.69035E+03   -0.32454E+02    0.62274E-09   -0.32454E+02    0.32048E+02   -0.27419E-09    0.62274E-09   -0.27419E-09    0.20760E-14
  1301    0.68968E+03   -0.33276E+02    0.62147E-09   -0.33276E+02    0.32049E+02   -0.27388E-09    0.62147E-09   -0.27388E-09    0.20694E-14
  1302    0.68907E+03   -0.34095E+02    0.62078E-09   -0.34095E+02    0.32045E+02   -0.27354E-09    0.62078E-09   -0.27354E-09    0.20629E-14
  1303    0.68853E+03   -0.34911E+02    0.62065E-09   -0.34911E+02    0.32036E+02   -0.27319E-09    0.62065E-09   -0.27319E-09    0.20563E-14
  1304    0.68806E+03   -0.35724E+02    0.62104E-09   -0.35724E+02    0.32024E+02   -0.27281E-09    0.62104E-09   -0.27281E-09    0.20498E-14
  1305    0.68766E+03   -0.36534E+02    0.62195E-09   -0.36534E+02    0.32006E+02   -0.27242E-09    0.62195E-09   -0.27242E-09    0.20433E-14
  1306    0.68731E+03   -0.37338E+02    0.62335E-09   -0.37338E+02    0.31985E+02   -0.27200E-09    0.62335E-09   -0.27200E-09    0.20369E-14
  1307    0.68705E+03   -0.38137E+02    0.62521E-09   -0.38137E+02    0.31959E+02   -0.27156E-09    0.62521E-09   -0.27156E-09    0.20305E-14
  1308    0.68684E+03   -0.38933E+02    0.62751E-09   -0.38933E+02    0.31929E+02   -0.27110E-09    0.62751E-09   -0.27110E-09    0.20240E-14
  1309    0.68669E+03   -0.39722E+02    0.63022E-09   -0.39722E+02    0.31893E+02   -0.27062E-09    0.63022E-09   -0.27062E-09    0.20177E-14
  1310    0.68661E+03   -0.40507E+02    0.63333E-09   -0.40507E+02    0.31854E+02   -0.27011E-09    0.63333E-09   -0.27011E-09    0.20113E-14
  1311    0.68659E+03   -0.41286E+02    0.63680E-09   -0.41286E+02    0.31811E+02   -0.26959E-09    0.63680E-09   -0.26959E-09    0.20049E-14
  1312    0.68665E+03   -0.42058E+02    0.64062E-09   -0.42058E+02    0.31764E+02   -0.26904E-09    0.64062E-09   -0.26904E-09    0.19986E-14
  1313    0.68676E+03   -0.42824E+02    0.64477E-09   -0.42824E+02    0.31712E+02   -0.26847E-09    0.64477E-09   -0.26847E-09    0.19923E-14
  1314    0.68693E+03   -0.43582E+02    0.64921E-09   -0.43582E+02    0.31656E+02   -0.26788E-09    0.64921E-09   -0.26788E-09    0.19861E-14
  1315    0.68716E+03   -0.44334E+02    0.65393E-09   -0.44334E+02    0.31596E+02   -0.26727E-09    0.65393E-09   -0.26727E-09    0.19798E-14
  1316    0.68745E+03   -0.45077E+02    0.65891E-09   -0.45077E+02    0.31531E+02   -0.26664E-09    0.65891E-09   -0.26664E-09    0.19736E-14
  1317    0.68780E+03   -0.45814E+02    0.66411E-09   -0.45814E+02    0.31464E+02   -0.26598E-09    0.66411E-09   -0.26598E-09    0.19674E-14
  1318    0.68820E+03   -0.46541E+02    0.66952E-09   -0.46541E+02    0.31391E+02   -0.26530E-09    0.66952E-09   -0.26530E-09    0.19612E-14
  1319    0.68867E+03   -0.47262E+02    0.67511E-09   -0.47262E+02    0.31314E+02   -0.26460E-09    0.67511E-09   -0.26460E-09    0.19551E-14
  1320    0.68918E+03   -0.47972E+02    0.68086E-09   -0.47972E+02    0.31233E+02   -0.26387E-09    0.68086E-09   -0.26387E-09    0.19489E-14
  1321    0.68975E+03   -0.48675E+02    0.68675E-09   -0.48675E+02    0.31149E+02   -0.26313E-09    0.68675E-09   -0.26313E-09    0.19428E-14
  1322    0.69037E+03   -0.49368E+02    0.69275E-09   -0.49368E+02    0.31059E+02   -0.26236E-09    0.69275E-09   -0.26236E-09    0.19367E-14
  1323    0.69106E+03   -0.50051E+02    0.69883E-09   -0.50051E+02    0.30966E+02   -0.26157E-09    0.69883E-09   -0.26157E-09    0.19307E-14
  1324    0.69179E+03   -0.50725E+02    0.70499E-09   -0.50725E+02    0.30870E+02   -0.26075E-09    0.70499E-09   -0.26075E-09    0.19246E-14
  1325    0.69257E+03   -0.51388E+02    0.71118E-09   -0.51388E+02    0.30769E+02   -0.25991E-09    0.71118E-09   -0.25991E-09    0.19186E-14
  1326    0.69341E+03   -0.52042E+02    0.71740E-09   -0.52042E+02    0.30665E+02   -0.25905E-09    0.71740E-09   -0.25905E-09    0.19126E-14
  1327    0.69428E+03   -0.52685E+02    0.72361E-09   -0.52685E+02    0.30558E+02   -0.25817E-09    0.72361E-09   -0.25817E-09    0.19067E-14
  1328    0.69522E+03   -0.53316E+02    0.72980E-09   -0.53316E+02    0.30447E+02   -0.25726E-09    0.72980E-09   -0.25726E-09    0.19007E-14
  1329    0.69620E+03   -0.53937E+02    0.73593E-09   -0.53937E+02    0.30331E+02   -0.25633E-09    0.73593E-09   -0.25633E-09    0.18948E-14
  1330    0.69723E+03   -0.54546E+02    0.74199E-09   -0.54546E+02    0.30212E+02   -0.25538E-09    0.74199E-09   -0.25538E-09    0.18889E-14
  1331    0.69830E+03   -0.55144E+02    0.74795E-09   -0.55144E+02    0.30089E+02   -0.25440E-09    0.74795E-09   -0.25440E-09    0.18830E-14
  1332    0.69941E+03   -0.55730E+02    0.75379E-09   -0.55730E+02    0.29963E+02   -0.25340E-09    0.75379E-09   -0.25340E-09    0.18771E-14
  1333    0.70057E+03   -0.56303E+02    0.75949E-09   -0.56303E+02    0.29833E+02   -0.25238E-09    0.75949E-09   -0.25238E-09    0.18713E-14
  1334    0.70177E+03   -0.56865E+02    0.76502E-09   -0.56865E+02    0.29701E+02   -0.25133E-09    0.76502E-09   -0.25133E-09    0.18655E-14
  1335    0.70301E+03   -0.57415E+02    0.77035E-09   -0.57415E+02    0.29564E+02   -0.25026E-09    0.77035E-09   -0.25026E-09    0.18597E-14
  1336    0.70430E+03   -0.57950E+02    0.77548E-09   -0.57950E+02    0.29425E+02   -0.24916E-09    0.77548E-09   -0.24916E-09    0.18539E-14
  1337    0.70562E+03   -0.58474E+02    0.78036E-09   -0.58474E+02    0.29282E+02   -0.24805E-09    0.78036E-09   -0.24805E-09    0.18481E-14
  1338    0.70697E+03   -0.58984E+02    0.78499E-09   -0.58984E+02    0.29136E+02   -0.24690E-09    0.78499E-09   -0.24690E-09    0.18424E-14
  1339    0.70837E+03   -0.59481E+02    0.78933E-09   -0.59481E+02    0.28986E+02   -0.24574E-09    0.78933E-09   -0.24574E-09    0.18367E-14
  1340    0.70981E+03   -0.59966E+02    0.79336E-09   -0.59966E+02    0.28834E+02   -0.24454E-09    0.79336E-09   -0.24454E-09    0.18310E-14
  1341    0.71127E+03   -0.60436E+02    0.79706E-09   -0.60436E+02    0.28680E+02   -0.24333E-09    0.79706E-09   -0.24333E-09    0.18253E-14
  1342    0.71276E+03   -0.60893E+02    0.80041E-09   -0.60893E+02    0.28522E+02   -0.24209E-09    0.80041E-09   -0.24209E-09    0.18197E-14
  1343    0.71429E+03   -0.61336E+02    0.80338E-09   -0.61336E+02    0.28361E+02   -0.24082E-09    0.80338E-09   -0.24082E-09    0.18140E-14
  1344    0.71586E+03   -0.61764E+02    0.80595E-09   -0.61764E+02    0.28197E+02   -0.23953E-09    0.80595E-09   -0.23953E-09    0.18084E-14
  1345    0.71743E+03   -0.62178E+02    0.80809E-09   -0.62178E+02    0.28031E+02   -0.23822E-09    0.80809E-09   -0.23822E-09    0.18028E-14
  1346    0.71905E+03   -0.62579E+02    0.80979E-09   -0.62579E+02    0.27861E+02   -0.23688E-09    0.80979E-09   -0.23688E-09    0.17973E-14
  1347    0.72070E+03   -0.62964E+02    0.81101E-09   -0.62964E+02    0.27690E+02   -0.23552E-09    0.81101E-09   -0.23552E-09    0.17917E-14
  1348    0.72237E+03   -0.63334E+02    0.81174E-09   -0.63334E+02    0.27516E+02   -0.23413E-09    0.81174E-09   -0.23413E-09    0.17862E-14
  1349    0.72407E+03   -0.63690E+02    0.81195E-09   -0.63690E+02    0.27338E+02   -0.23272E-09    0.81195E-09   -0.23272E-09    0.17807E-14
  1350    0.72578E+03   -0.64030E+02    0.81162E-09   -0.64030E+02    0.27159E+02   -0.23128E-09    0.81162E-09   -0.23128E-09    0.17752E-14
  1351    0.72753E+03   -0.64356E+02    0.81074E-09   -0.64356E+02    0.26977E+02   -0.22982E-09    0.81074E-09   -0.22982E-09    0.17697E-14
  1352    0.72928E+03   -0.64666E+02    0.80933E-09   -0.64666E+02    0.26793E+02   -0.22833E-09    0.80933E-09   -0.22833E-09    0.17643E-14
  1353    0.73106E+03   -0.64961E+02    0.80742E-09   -0.64961E+02    0.26608E+02   -0.22682E-09    0.80742E-09   -0.22682E-09    0.17589E-14
  1354    0.73285E+03   -0.65241E+02    0.80505E-09   -0.65241E+02    0.26420E+02   -0.22528E-09    0.80505E-09   -0.22528E-09    0.17534E-14
  1355    0.73468E+03   -0.65505E+02    0.80226E-09   -0.65505E+02    0.26230E+02   -0.22373E-09    0.80226E-09   -0.22373E-09    0.17481E-14
  1356    0.73652E+03   -0.65756E+02    0.79908E-09   -0.65756E+02    0.26039E+02   -0.22215E-09    0.79908E-09   -0.22215E-09    0.17427E-14
  1357    0.73837E+03   -0.65989E+02    0.79555E-09   -0.65989E+02    0.25845E+02   -0.22056E-09    0.79555E-09   -0.22056E-09    0.17373E-14
  1358    0.74022E+03   -0.66204E+02    0.79170E-09   -0.66204E+02    0.25649E+02   -0.21894E-09    0.79170E-09   -0.21894E-09    0.17320E-14
  1359    0.74208E+03   -0.66407E+02    0.78756E-09   -0.66407E+02    0.25452E+02   -0.21730E-09    0.78756E-09   -0.21730E-09    0.17267E-14
  1360    0.74394E+03   -0.66592E+02    0.78318E-09   -0.66592E+02    0.25254E+02   -0.21565E-09    0.78318E-09   -0.21565E-09    0.17214E-14
  1361    0.74583E+03   -0.66762E+02    0.77858E-09   -0.66762E+02    0.25053E+02   -0.21398E-09    0.77858E-09   -0.21398E-09    0.17161E-14
  1362    0.74771E+03   -0.66915E+02    0.77380E-09   -0.66915E+02    0.24851E+02   -0.21229E-09    0.77380E-09   -0.21229E-09    0.17109E-14
  1363    0.74960E+03   -0.67055E+02    0.76888E-09   -0.67055E+02    0.24648E+02   -0.21059E-09    0.76888E-09   -0.21059E-09    0.17056E-14
